類・品目,総合,財,生鮮食品を除く財,農水畜産物,生鮮商品,他の農水畜産物,米類,工業製品,食料工業製品,繊維製品,石油製品,他の工業製品,電気・都市ガス・水道,出版物,サービス,持家の帰属家賃を除くサービス,公共サービス,外食,公営・都市再生機構・公社家賃,家事関連サービス,医療・福祉関連サービス,運輸・通信関連サービス,教育関連サービス,教養娯楽関連サービス,一般サービス,外食,民営家賃,民営家賃（木造）,民営家賃（非木造）,持家の帰属家賃,持家の帰属家賃（木造）,持家の帰属家賃（非木造）,他のサービス,家事関連サービス,医療・福祉関連サービス,教育関連サービス,通信・教養娯楽関連サービス,耐久消費財,半耐久消費財,非耐久消費財,公共料金
Group/Item,All items,Goods,"Goods, less fresh food","Agricultural, aquatic & livestock products","Fresh food, raw meats & cut flowers","Other agricultural, aquatic & livestock products",Rice,Industrial products,Food products,Textiles,Petroleum products,Other industrial products,"Electricity, manufactured & piped gas & water charges",Publications,Services,"Services, less imputed rent",Public services,Meals outside the home,"House rent, public, Urban Renaissance Agency & public corporation",Services related to domestic duties,Services related to medical care & welfare,Services related to forwarding & communication,Services related to education,Services related to culture & recreation,General services,Meals outside the home,"House rent, private","House rent, private (wooden)","House rent, private (non-wooden)",Imputed rent,Imputed rent (wooden),Imputed rent (non-wooden),Other services,Services related to domestic duties,Services related to medical care & welfare,Services related to education,"Services related to communication, culture & recreation",Durable goods,Semi-durable goods,Non-durable goods,Public utilities charges
類・品目符号(Group/Item code),0201,0202,0241,0203,0204,0205,0206,0207,0208,0211,0214,0215,0218,0219,0220,0242,0221,0243,0222,0223,0224,0225,0226,0227,0228,0229,0230,0245,0246,0231,0247,0248,0232,0233,0234,0235,0236,0237,0238,0239,0240
199008,2.9,3.1,2.1,7.9,9.9,0.9,0.8,2.1,2.1,4.5,3.6,-0.1,0.1,1.9,2.7,2.6,1.9,,2.7,1.8,0.8,-0.7,3.0,28.8,3.0,1.7,2.3,,,2.8,,,3.9,2.9,4.5,5.7,4.0,-0.1,3.6,3.3,1.1
199009,3.0,3.2,2.3,7.4,8.9,0.9,0.7,2.3,2.6,3.8,4.3,0.0,0.1,2.0,2.7,2.6,1.8,,3.0,1.7,0.8,-0.7,3.0,28.8,3.0,1.8,2.4,,,3.0,,,3.8,3.0,4.7,5.6,3.2,0.1,3.4,3.4,1.2
199010,3.5,4.1,3.0,8.3,10.2,0.7,0.5,3.3,3.4,4.0,14.0,-0.1,0.1,1.8,2.7,2.6,1.8,,3.2,1.6,0.8,-0.7,3.0,28.8,3.0,1.9,2.4,,,3.0,,,3.8,3.2,4.7,5.7,3.0,0.0,3.5,4.7,1.1
199011,4.2,5.3,3.6,12.7,16.0,0.4,0.2,3.8,4.0,3.8,18.3,0.0,0.1,1.9,3.0,2.8,2.0,,3.0,1.5,0.8,-0.4,3.0,28.8,3.3,2.1,2.4,,,3.4,,,3.9,3.2,4.7,5.7,3.3,0.0,3.5,6.5,1.1
199012,3.8,4.6,3.7,7.7,9.7,0.2,0.0,4.2,4.6,4.1,18.4,0.1,0.2,2.1,3.0,2.9,2.0,,3.0,1.6,0.8,-0.1,3.0,28.8,3.3,2.3,2.5,,,3.4,,,4.0,3.6,4.5,5.7,2.9,0.0,3.8,5.4,1.2
199101,4.0,4.8,3.4,11.5,13.9,0.0,0.0,3.8,4.7,3.7,16.7,0.1,0.2,1.8,3.0,2.9,1.5,,3.2,1.2,0.7,-0.1,3.0,28.1,3.5,2.5,2.4,,,2.9,,,4.6,3.6,4.7,5.7,4.8,-1.4,3.6,6.1,0.9
199102,3.6,4.1,3.4,6.8,8.1,-0.2,-0.2,3.8,5.0,3.9,13.9,0.5,0.2,2.3,2.9,2.8,1.6,,3.2,1.2,0.7,0.0,3.0,28.1,3.2,2.6,2.4,,,2.9,,,4.0,4.0,4.9,5.7,2.9,-1.0,3.8,4.9,1.1
199103,3.6,4.0,3.3,7.7,9.3,-0.3,-0.3,3.7,4.9,4.0,10.4,0.9,0.2,2.4,2.9,2.9,1.6,,3.2,1.3,0.7,0.1,3.0,28.1,3.4,2.7,2.5,,,2.9,,,4.2,3.8,4.8,6.0,3.2,-0.7,3.9,4.9,1.1
199104,3.4,4.1,3.4,7.7,9.2,-0.3,-0.3,3.6,5.2,3.8,8.1,1.1,0.3,3.3,2.5,2.3,0.2,,1.9,-1.0,0.0,-0.1,2.7,0.0,3.2,2.7,2.5,,,2.8,,,3.9,3.8,1.3,4.9,3.3,-0.4,4.0,4.9,0.1
199105,3.4,4.0,3.5,6.3,7.6,-0.3,-0.3,3.8,5.3,4.3,7.6,1.4,0.2,3.3,2.5,2.4,0.1,,1.6,-1.1,0.0,-0.1,2.7,0.0,3.2,2.8,2.6,,,2.9,,,3.8,4.0,1.3,5.0,2.7,-0.1,4.4,4.4,0.1
199106,3.4,4.1,3.6,6.4,7.8,-0.4,-0.4,4.0,5.3,4.6,7.0,1.5,0.2,3.4,2.7,2.5,0.1,,1.4,-1.2,0.0,-0.2,2.7,0.0,3.4,3.0,2.9,,,3.1,,,4.2,4.0,1.2,5.0,3.8,0.1,4.7,4.6,0.1
199107,3.5,4.1,3.4,7.1,8.8,-0.4,-0.4,3.8,5.3,4.3,6.7,1.5,0.2,3.3,2.8,2.6,0.5,,1.3,0.5,0.0,-0.2,2.7,0.0,3.5,2.9,2.9,,,3.2,,,4.1,4.4,1.2,5.0,3.4,0.2,4.4,4.7,0.2
199108,3.3,3.9,3.2,6.5,7.9,-0.4,-0.4,3.6,4.9,4.4,6.3,1.4,0.2,3.1,2.7,2.5,0.5,,1.3,0.6,0.0,-0.1,2.7,0.0,3.3,2.9,3.0,,,3.1,,,3.8,4.5,1.2,5.0,2.6,0.0,4.4,4.3,0.3
199109,2.7,2.8,2.9,0.7,0.8,-0.4,-0.4,3.5,4.5,5.1,5.2,1.3,0.2,3.0,2.7,2.6,0.5,,1.2,0.5,0.0,-0.1,2.7,0.0,3.4,2.9,3.0,,,3.1,,,4.1,4.5,1.0,5.0,3.2,-0.2,4.8,2.5,0.2
199110,2.7,2.6,2.4,3.8,4.6,-0.2,-0.2,2.7,3.8,4.6,-3.9,1.6,0.2,2.9,2.7,2.5,0.5,,0.9,0.6,0.0,-0.1,2.7,0.0,3.3,2.7,2.9,,,3.1,,,4.0,4.5,-0.8,4.7,3.1,0.3,4.4,2.4,0.4
199111,3.1,3.5,2.2,9.9,11.9,-0.1,-0.1,2.1,3.4,4.8,-7.4,1.6,0.2,3.1,2.5,2.4,0.4,,0.7,0.6,0.0,-0.5,2.7,0.0,3.2,2.8,2.8,,,2.6,,,4.0,4.6,-0.8,4.7,3.3,0.3,4.5,3.5,0.3
199112,2.7,2.8,2.0,7.1,8.2,1.8,1.8,2.0,3.2,4.6,-7.6,1.6,0.1,2.9,2.5,2.6,0.8,,0.7,0.5,0.0,1.1,2.7,0.0,3.2,2.6,2.6,,,2.5,,,4.1,4.7,-0.8,4.7,3.1,0.4,4.5,2.7,0.6
199201,1.8,1.4,1.9,-1.0,-1.7,2.6,2.6,1.9,3.1,3.7,-6.3,1.7,0.1,7.2,2.3,2.4,1.0,,0.8,0.6,1.9,1.1,2.7,0.0,2.8,2.7,2.7,,,2.6,,,3.1,5.0,-1.0,4.7,0.4,0.4,3.8,0.9,1.0
199202,2.0,1.5,1.9,-0.8,-1.6,3.4,3.4,2.0,3.0,4.2,-5.3,1.2,0.1,8.9,2.7,2.7,1.0,,0.8,0.5,1.9,1.1,2.7,0.0,3.1,2.6,2.7,,,2.7,,,4.1,4.9,-1.2,4.7,3.3,0.1,3.9,1.0,0.9
199203,2.0,1.5,2.0,-2.0,-2.9,3.6,3.6,2.1,2.8,4.4,-3.5,1.1,0.2,9.4,2.7,2.7,0.9,,0.7,0.5,1.9,1.0,2.7,0.0,3.1,2.6,2.6,,,2.8,,,4.1,5.1,-1.2,4.6,3.4,0.2,4.0,0.7,0.7
199204,2.4,1.9,2.0,0.8,0.3,3.7,3.7,2.1,2.8,4.4,-2.4,0.9,0.2,8.6,3.1,3.3,2.3,,2.8,2.9,4.7,2.4,3.7,0.0,3.4,2.6,2.9,,,2.9,,,4.5,5.5,8.1,4.7,3.0,-0.2,4.0,1.5,1.8
199205,2.0,1.2,1.8,-2.0,-3.1,3.7,3.7,1.8,2.6,3.6,-2.3,0.8,0.3,8.5,3.2,3.3,2.4,,3.1,2.9,4.7,2.4,3.7,0.0,3.5,2.6,3.1,,,3.0,,,4.5,5.5,8.2,4.5,3.3,-0.3,3.3,0.8,1.8
199206,2.3,1.5,1.7,0.0,-0.7,3.9,3.9,1.7,2.5,3.6,-2.1,0.7,0.3,8.5,3.2,3.3,2.5,,3.2,3.0,4.7,2.5,3.7,0.0,3.4,2.5,3.0,,,2.7,,,4.5,5.6,8.3,4.6,3.3,-0.2,3.2,1.3,1.8
199207,1.7,0.6,1.6,-4.5,-6.2,4.0,4.0,1.5,2.4,2.7,-2.0,0.7,0.3,8.5,2.9,3.0,1.5,,3.2,1.4,4.7,1.2,3.7,0.0,3.4,2.6,2.9,,,2.7,,,4.5,5.6,8.3,4.6,3.2,-0.2,2.6,0.1,1.3
199208,1.7,0.7,1.7,-4.2,-5.7,4.1,4.1,1.7,2.4,3.2,-1.7,0.7,0.3,8.5,2.9,3.1,1.5,,3.2,1.3,4.7,1.2,3.7,0.0,3.4,2.5,2.8,,,2.6,,,4.6,5.5,8.3,4.6,3.6,-0.1,3.0,0.1,1.3
199209,2.0,1.4,1.7,-0.4,-1.2,4.1,4.1,1.5,2.3,2.1,-0.9,0.8,0.4,8.8,3.0,3.0,1.5,,3.2,1.4,4.7,1.2,3.7,0.0,3.4,2.6,2.8,,,2.6,,,4.6,5.5,8.3,4.6,3.6,0.1,2.3,1.2,1.3
199210,1.1,-0.3,1.5,-8.4,-10.9,4.6,4.6,1.4,2.3,1.8,-0.3,0.6,0.5,8.9,2.7,2.8,1.5,,3.6,1.4,4.7,1.0,3.7,0.0,3.2,1.4,2.9,,,2.7,,,4.7,5.3,10.4,4.8,3.7,-0.2,2.1,-1.0,1.2
199211,0.7,-1.2,1.2,-12.6,-15.8,5.4,5.3,1.3,2.1,1.6,-0.4,0.6,0.5,9.0,2.9,3.1,1.5,,3.8,1.4,4.7,1.3,3.7,0.0,3.4,2.5,2.9,,,2.7,,,4.6,5.2,10.4,4.8,3.4,-0.2,1.9,-2.3,1.4
199212,1.2,-0.3,1.2,-7.9,-10.3,3.8,3.6,1.1,1.8,1.4,-0.5,0.6,0.5,9.5,2.9,2.9,1.0,,3.8,1.4,4.7,-0.5,3.7,0.0,3.4,2.5,3.0,,,2.8,,,4.5,5.2,10.4,4.8,3.3,-0.3,1.8,-1.0,1.1
199301,1.3,0.0,0.9,-4.0,-5.6,3.1,2.9,0.9,1.7,0.4,-0.1,0.3,0.5,4.0,2.8,2.7,0.9,,3.5,1.7,2.7,-0.4,3.7,0.0,3.3,2.2,3.0,,,2.7,,,4.4,4.8,10.4,4.9,3.2,-0.4,1.0,-0.3,0.7
199302,1.4,0.4,0.9,-1.5,-2.4,2.6,2.4,0.8,1.6,0.0,0.9,0.3,0.5,1.7,2.7,2.7,0.9,,3.5,1.8,2.7,-0.5,3.7,0.0,3.3,2.2,2.9,,,2.6,,,4.4,4.8,10.3,4.9,3.1,-0.5,0.8,0.3,0.7
199303,1.2,0.2,0.7,-1.7,-2.6,2.5,2.2,0.7,1.4,0.1,1.1,0.3,0.4,1.3,2.6,2.6,1.0,,3.6,1.7,2.7,-0.5,3.7,0.0,3.3,2.1,3.1,,,2.7,,,4.3,4.6,10.4,4.9,3.0,-0.5,0.8,0.2,0.8
199304,0.9,-0.5,0.6,-5.2,-6.7,2.2,1.8,0.6,1.0,0.4,1.6,0.2,0.8,1.3,2.3,2.2,0.5,,2.8,-0.4,1.0,-0.7,3.7,0.0,2.8,2.0,2.6,,,2.4,,,3.6,3.9,2.0,4.2,3.0,-0.4,0.8,-0.9,0.5
199305,0.9,-0.2,0.5,-3.6,-4.8,2.2,1.8,0.5,0.8,0.3,1.7,-0.1,0.7,1.9,2.2,2.1,0.5,,3.1,-0.3,1.0,-0.7,3.7,0.0,2.7,1.8,2.3,,,2.3,,,3.5,3.7,2.0,4.2,2.7,-0.6,0.8,-0.5,0.5
199306,0.9,0.0,0.6,-2.2,-3.1,1.7,1.4,0.4,0.6,0.2,1.8,-0.1,0.8,1.9,2.1,2.1,0.5,,3.2,-0.3,1.0,-0.8,3.7,0.0,2.5,1.7,2.2,,,2.2,,,3.4,3.6,1.9,4.1,2.7,-0.9,0.7,-0.1,0.6
199307,1.9,1.6,0.6,7.5,8.8,1.3,0.9,0.4,0.7,0.2,1.7,-0.2,0.9,2.0,2.2,2.2,1.3,,3.2,0.2,1.0,0.7,3.7,0.0,2.4,1.6,2.2,,,2.2,,,3.2,3.2,1.8,4.1,2.5,-1.1,0.7,2.3,1.1
199308,1.9,1.7,0.4,7.9,9.2,1.1,0.7,0.3,0.5,0.2,1.3,-0.2,0.9,2.2,2.2,2.1,1.3,,3.1,0.2,1.0,0.7,3.7,0.0,2.4,1.6,2.2,,,2.3,,,3.2,3.3,1.8,4.1,2.1,-1.1,0.6,2.4,1.0
199309,1.5,1.0,0.1,4.8,5.5,1.4,1.0,0.0,0.4,-0.4,0.2,-0.3,0.8,1.9,2.2,2.2,1.3,,3.0,0.1,1.0,0.7,3.8,0.0,2.4,1.5,2.2,,,2.4,,,3.1,3.3,1.8,4.1,2.0,-1.2,0.3,1.5,1.2
199310,1.3,0.6,0.2,3.0,3.0,3.9,3.5,-0.1,0.4,-0.4,-0.6,-0.4,0.6,1.7,2.4,2.5,1.4,,2.8,0.1,1.0,1.1,3.8,0.0,2.6,2.7,2.1,,,2.3,,,3.2,3.3,1.7,4.1,2.1,-1.6,0.2,1.0,1.4
199311,0.9,0.2,0.2,2.1,0.4,8.9,8.6,-0.3,0.4,-0.7,-1.5,-0.5,-0.4,1.5,1.9,1.8,0.2,,3.6,0.1,1.0,-1.8,3.8,0.0,2.4,1.5,2.1,,,2.2,,,3.1,3.2,1.8,4.1,2.1,-1.6,0.0,0.5,0.4
199312,1.0,0.4,-0.1,4.4,3.2,9.3,8.9,-0.5,0.4,-1.0,-1.9,-0.5,-0.5,-0.7,1.8,1.7,0.2,,3.4,0.1,1.0,-1.9,3.8,0.0,2.3,1.3,2.1,,,2.2,,,3.0,2.9,1.8,4.1,2.3,-1.8,-0.4,1.0,0.4
199401,1.2,0.8,0.1,5.1,4.2,9.5,9.0,-0.4,0.3,-0.7,-2.2,-0.5,-0.5,4.5,1.8,1.6,0.0,,3.5,-0.3,1.0,-1.9,3.8,0.0,2.3,1.5,2.0,,,2.3,,,2.8,2.7,1.8,4.0,2.0,-1.9,-0.1,1.4,0.5
199402,1.1,0.7,0.0,4.9,3.8,9.8,9.3,-0.6,0.3,-1.3,-2.3,-0.5,-0.5,4.9,1.8,1.6,0.3,,3.4,-0.3,1.0,-1.4,3.8,0.0,2.3,1.5,2.1,,,2.5,,,2.6,2.6,1.8,4.0,1.7,-1.9,-0.5,1.4,0.6
199403,1.3,0.9,0.2,6.7,4.3,17.5,17.1,-0.6,0.2,-1.2,-2.3,-0.8,-0.4,5.1,1.8,1.6,0.3,,3.4,-0.3,1.0,-1.2,3.8,0.0,2.2,1.5,2.0,,,2.4,,,2.4,2.4,1.7,3.7,1.5,-2.2,-0.5,1.8,1.0
199404,0.8,0.2,0.3,3.3,-0.6,21.0,20.7,-0.7,0.1,-1.2,-2.4,-1.0,-0.6,5.2,1.7,1.4,0.5,,3.5,1.6,1.2,-1.1,3.6,0.0,2.1,1.3,2.0,,,2.3,,,2.1,2.3,3.8,2.9,1.0,-2.4,-0.5,0.8,1.4
199405,0.8,0.1,0.4,2.2,-2.0,21.7,21.4,-0.6,0.4,-1.1,-2.4,-0.9,-0.5,4.8,1.7,1.6,0.5,,3.2,1.4,1.2,-1.2,3.6,0.0,2.0,1.3,1.9,,,2.1,,,2.5,2.1,3.8,3.0,1.9,-2.2,-0.5,0.7,1.4
199406,0.6,-0.5,0.1,-0.4,-4.9,20.2,19.8,-0.7,0.4,-1.4,-2.5,-1.0,-0.3,5.1,1.7,1.5,0.5,,3.2,1.7,1.2,-1.1,3.6,0.0,2.0,1.4,1.8,,,2.2,,,2.3,2.1,3.8,3.0,1.4,-2.2,-0.7,-0.1,1.2
199407,-0.2,-1.6,-0.1,-6.3,-11.3,18.3,17.9,-0.9,0.1,-1.6,-2.6,-1.2,-0.4,5.1,1.7,1.5,0.3,,3.3,1.0,1.2,-1.3,3.6,0.0,2.0,1.3,1.8,,,2.0,,,2.5,2.2,3.9,3.0,1.7,-2.4,-0.8,-1.7,1.1
199408,0.0,-1.2,0.0,-3.9,-7.8,16.1,15.6,-1.0,0.3,-1.9,-2.6,-1.2,-0.3,5.3,1.6,1.5,0.2,,3.3,1.0,1.2,-1.4,3.6,0.0,1.9,1.3,1.7,,,2.0,,,2.2,2.1,3.9,3.0,1.4,-2.4,-0.9,-1.0,0.9
199409,0.2,-0.8,-0.2,-1.8,-3.7,7.1,6.5,-0.9,0.1,-1.5,-2.5,-1.3,-0.3,5.4,1.4,1.1,0.2,,3.4,1.1,1.2,-1.4,3.5,0.0,1.7,-0.2,1.7,,,2.3,,,2.4,2.0,3.9,3.0,1.9,-2.7,-0.7,-0.6,0.4
199410,0.7,0.1,-0.6,3.0,3.6,-1.1,-1.9,-0.9,0.1,-1.5,-2.4,-1.4,-0.1,5.4,1.6,1.4,0.1,,3.3,1.0,1.2,-1.7,3.5,0.0,2.0,1.2,1.8,,,2.3,,,2.4,1.9,4.7,3.0,1.9,-2.6,-0.7,0.7,-0.1
199411,1.0,0.5,-0.8,5.1,8.2,-7.5,-8.1,-1.0,-0.1,-1.5,-2.1,-1.5,0.9,5.7,1.9,1.7,1.3,,2.5,0.9,1.2,0.9,3.5,0.0,2.0,1.1,1.9,,,2.5,,,2.3,1.9,4.7,3.0,1.6,-2.9,-0.8,1.3,0.5
199412,0.7,-0.3,-0.9,1.1,3.7,-9.4,-9.7,-0.9,0.0,-1.3,-2.4,-1.6,1.0,4.5,1.8,1.7,1.2,,2.6,0.9,1.2,0.9,3.5,0.0,1.9,0.9,1.8,,,2.3,,,2.4,1.9,4.8,3.0,1.7,-2.8,-0.6,0.2,0.4
199501,0.6,-0.4,-0.9,0.7,3.0,-9.4,-9.8,-1.1,-0.1,-1.4,-2.8,-1.2,1.0,3.3,1.7,1.7,1.3,,2.9,1.0,1.2,0.8,3.4,0.0,2.1,0.9,1.8,,,2.1,,,2.3,1.9,4.9,3.0,1.6,-2.8,-0.7,-0.1,0.3
199502,0.2,-1.2,-1.2,-2.4,-0.7,-10.2,-10.4,-1.2,-0.2,-1.5,-3.0,-1.4,1.0,1.9,1.8,1.8,1.7,,3.0,2.0,1.2,1.3,3.4,0.0,2.0,0.8,1.8,,,2.0,,,2.3,1.9,4.9,3.0,1.7,-3.2,-1.0,-1.0,0.8
199503,-0.4,-2.1,-1.5,-7.3,-5.1,-16.2,-16.5,-1.2,-0.1,-1.3,-3.2,-1.7,0.9,1.4,1.8,1.8,2.0,,3.0,2.0,1.2,1.7,3.4,0.0,1.9,0.7,1.7,,,1.8,,,2.2,1.8,4.9,3.1,1.6,-3.3,-0.9,-2.3,0.5
199504,-0.2,-1.5,-1.5,-5.0,-1.4,-18.6,-18.8,-1.0,0.1,-0.9,-3.4,-1.6,0.8,1.3,1.5,1.6,1.9,,3.7,1.9,0.1,1.8,1.9,0.0,1.4,0.2,1.6,,,1.7,,,1.8,1.8,1.9,3.4,-0.1,-3.1,-0.7,-1.6,0.2
199505,0.0,-1.0,-1.6,-1.6,2.9,-19.1,-19.3,-1.2,-0.3,-1.0,-4.0,-1.7,0.7,1.2,1.4,1.2,1.8,,3.2,1.9,0.1,1.9,1.9,0.0,1.2,-0.5,1.5,,,1.9,,,1.6,1.8,1.8,3.1,-0.7,-3.2,-0.6,-0.9,0.2
199506,0.3,-0.6,-1.6,1.2,6.3,-18.0,-18.0,-1.2,-0.3,-1.0,-4.3,-1.8,0.4,1.3,1.3,1.2,1.8,,3.0,1.5,0.1,1.9,1.9,0.0,1.2,-0.6,1.5,,,2.0,,,1.5,1.7,1.9,3.1,-0.5,-3.1,-0.6,-0.2,0.1
199507,0.1,-0.9,-1.5,-0.4,4.0,-16.2,-16.4,-1.2,-0.3,-1.2,-4.3,-1.5,0.3,1.0,1.3,1.0,1.8,,3.0,1.5,0.1,2.0,1.9,0.0,1.1,-0.6,1.6,,,2.1,,,1.2,1.3,1.8,3.0,-1.0,-3.1,-0.8,-0.6,0.2
199508,-0.2,-1.5,-1.6,-3.8,-1.2,-14.3,-14.5,-1.3,-0.5,-1.1,-4.4,-1.7,0.2,0.5,1.3,1.1,1.9,,3.0,1.5,0.1,2.1,1.9,0.0,1.2,-0.6,1.6,,,2.1,,,1.3,1.4,1.8,3.0,-1.0,-3.2,-0.9,-1.6,0.4
199509,0.2,-1.0,-1.1,-2.2,-0.9,-8.0,-8.0,-1.1,-0.5,-0.2,-4.4,-1.8,0.2,0.6,1.6,1.6,2.7,,2.9,1.4,0.1,4.5,1.9,0.0,1.3,0.7,1.6,,,1.7,,,1.3,1.1,1.9,3.2,-0.8,-3.3,-0.2,-1.1,1.4
199510,-0.6,-2.1,-1.1,-6.9,-7.4,-5.0,-4.7,-1.1,-0.5,-0.4,-4.6,-1.8,0.2,0.6,1.4,1.2,2.7,,2.6,1.4,0.1,4.5,1.9,0.0,0.9,-0.6,1.6,,,1.7,,,1.0,1.0,1.2,3.2,-1.2,-3.3,-0.4,-2.5,1.8
199511,-0.7,-2.2,-1.0,-8.1,-8.9,-4.3,-4.0,-1.0,-0.4,-0.2,-4.8,-1.8,0.2,0.5,1.3,1.3,2.7,,2.9,1.4,0.1,4.6,1.9,0.0,0.8,-0.8,1.5,,,1.4,,,1.2,1.0,1.1,3.2,-0.8,-3.4,-0.2,-2.7,1.9
199512,-0.3,-1.5,-0.9,-4.6,-5.0,-3.1,-2.8,-1.1,-0.6,-0.1,-4.6,-1.8,0.2,0.5,1.3,1.3,2.7,,3.2,1.4,0.1,4.5,1.9,0.0,0.9,-0.6,1.4,,,1.4,,,1.1,0.9,1.0,3.2,-0.7,-3.3,-0.1,-1.8,1.9
199601,-0.5,-2.0,-1.4,-4.9,-4.9,-3.8,-3.7,-1.4,-0.7,-0.1,-4.5,-2.2,-1.9,0.8,1.1,1.0,2.7,,3.5,1.6,0.1,4.8,2.0,0.0,0.6,-2.1,1.0,,,1.3,,,1.4,1.4,1.0,3.2,0.2,-4.3,-0.3,-2.1,1.3
199602,-0.4,-1.6,-1.2,-3.6,-3.6,-3.3,-3.2,-1.3,-0.5,0.4,-4.3,-2.1,-1.9,1.0,1.1,0.9,2.1,,3.5,0.6,0.1,3.9,2.0,0.0,0.8,-1.2,1.0,,,1.4,,,1.2,1.3,1.0,3.2,-0.5,-4.2,0.2,-1.8,0.7
199603,-0.1,-1.1,-1.1,-1.5,-1.1,-3.2,-3.1,-1.1,-0.4,0.6,-4.3,-1.9,-1.9,0.8,1.1,0.9,1.8,,3.4,0.6,0.1,3.4,2.0,0.0,0.8,-1.1,1.1,,,1.4,,,1.2,1.3,1.0,3.5,-0.6,-4.0,0.3,-1.2,0.6
199604,0.2,-0.6,-1.0,2.1,3.1,-3.2,-3.1,-1.2,-0.7,0.8,-4.2,-1.8,-1.5,0.8,1.1,1.0,1.6,,2.1,1.1,1.4,2.7,2.9,0.1,1.0,-0.5,1.2,,,1.6,,,1.2,1.0,3.6,2.1,0.5,-3.9,0.3,-0.3,0.5
199605,0.2,-0.8,-1.0,0.5,1.0,-3.2,-3.1,-1.1,-0.5,0.6,-3.5,-1.8,-1.6,0.7,1.2,1.1,1.6,,2.3,1.2,1.4,2.7,2.9,0.1,1.0,0.3,1.0,,,1.5,,,1.0,0.9,3.7,2.1,0.3,-4.1,0.2,-0.6,0.5
199606,0.0,-1.2,-1.0,-2.2,-2.1,-2.9,-2.9,-1.0,-0.4,0.9,-3.1,-1.9,-1.6,0.7,1.2,1.1,1.8,,2.3,1.1,1.4,2.7,2.9,0.1,1.0,0.2,1.0,,,1.5,,,1.1,0.8,3.7,2.1,0.3,-4.1,0.2,-1.1,0.6
199607,0.4,-0.2,-0.7,3.1,4.2,-3.1,-3.0,-1.0,-0.5,1.1,-2.9,-2.3,-0.4,0.7,1.2,1.2,1.8,,2.4,1.3,1.4,2.6,2.9,0.1,1.0,0.2,0.9,,,1.4,,,1.1,1.0,3.7,2.2,0.4,-4.0,0.4,0.2,0.8
199608,0.2,-0.6,-0.9,0.8,1.6,-3.4,-3.4,-1.1,-0.4,0.7,-3.0,-2.3,-0.4,0.6,1.2,1.2,1.8,,2.4,1.3,1.4,2.7,2.9,0.1,1.0,0.2,0.9,,,1.4,,,1.2,0.8,3.7,2.2,0.5,-4.0,0.1,-0.4,0.8
199609,0.0,-0.9,-0.8,-1.5,-1.2,-3.0,-2.9,-0.9,-0.1,1.0,-3.1,-2.1,-0.5,0.4,1.1,0.9,0.8,,2.4,1.4,1.4,0.1,2.9,0.1,1.1,0.3,1.0,,,1.5,,,1.1,0.9,3.6,2.0,0.4,-3.7,0.2,-0.8,0.2
199610,0.5,-0.1,-0.5,2.5,3.3,-1.3,-1.2,-0.7,0.0,1.2,-2.8,-2.0,-0.1,0.5,1.0,0.9,0.9,,2.3,1.4,1.4,0.1,2.9,0.1,1.0,0.3,0.9,,,1.4,,,1.1,0.9,3.4,2.0,0.4,-3.6,0.5,0.3,0.2
199611,0.5,0.0,-0.5,2.9,3.5,-0.4,-0.3,-0.6,0.1,1.4,-1.9,-1.9,0.0,0.4,1.1,0.9,0.8,,1.8,1.4,1.4,0.0,2.9,0.1,1.1,0.3,0.9,,,1.5,,,1.3,0.9,3.4,2.0,0.7,-3.4,0.5,0.4,0.2
199612,0.6,0.5,-0.2,5.0,6.0,0.0,0.0,-0.4,0.1,1.4,-0.7,-2.0,0.0,0.3,0.9,0.6,0.5,,1.5,1.4,1.4,-0.5,2.9,0.1,0.9,-0.6,0.9,,,1.6,,,1.1,0.9,3.4,2.0,0.4,-3.5,0.5,1.0,0.0
199701,0.6,0.2,0.0,2.3,2.6,0.6,0.5,-0.5,0.2,0.7,0.2,-1.9,2.1,0.6,0.9,0.7,0.2,,0.9,1.1,1.4,-0.7,2.9,0.1,1.2,1.2,1.0,,,1.7,,,0.7,0.5,3.3,2.0,-0.5,-3.5,0.0,0.8,0.7
199702,0.6,0.2,0.0,2.1,2.4,0.4,0.3,-0.4,0.1,0.4,1.3,-1.9,2.1,0.6,0.9,0.7,0.2,,1.0,1.1,1.4,-0.6,2.9,0.1,1.0,0.3,0.9,,,1.6,,,1.0,0.5,3.3,2.0,0.4,-3.3,-0.2,0.9,0.7
199703,0.5,0.0,0.1,0.7,0.7,0.3,0.2,-0.4,0.0,0.8,1.8,-1.9,2.1,0.8,0.8,0.6,0.3,,0.8,1.1,1.4,-0.7,2.9,0.1,1.0,0.2,0.8,,,1.6,,,1.1,0.6,3.3,1.6,0.7,-3.2,0.1,0.5,0.6
199704,1.9,1.8,2.0,1.6,1.6,1.3,1.2,1.6,2.3,2.2,3.6,0.1,4.1,2.7,2.0,2.1,1.2,,0.7,0.9,0.4,1.3,1.9,1.6,2.2,3.0,0.9,,,1.6,,,2.7,2.5,1.9,2.2,3.4,-1.1,1.8,2.2,1.8
199705,1.9,1.8,2.1,0.9,0.9,0.9,0.9,1.6,2.2,2.4,3.3,0.1,5.1,2.5,2.0,2.1,0.9,,0.6,-0.6,0.4,1.5,1.9,1.6,2.3,3.0,1.0,,,1.7,,,2.7,2.6,1.9,2.2,3.2,-0.8,2.0,2.2,1.9
