iteration,log_likelihood,change_in_log_likelihood,beta1,beta2,beta3,beta4,eps1,eps2,eps3,eps4,eps5,eps6,eps7,g_star,gamma,lambda1,lambda2,lambda3,phi1,phi2,psi,rho1,rho2
101,25.662678137931344,0.0028254637380911163,0.7905319689138353,-0.10695855545180676,-0.040507347445393756,2.1445058555915653,0.006498205552878261,1e-05,0.2909250223430551,5.383262384363496,0.008271590204398608,0.004825097905496044,0.1115030919202773,0.0017006217339679767,-0.009863483408869679,16.592258104843857,-0.1960570074326034,-4.1048021994915,1.2059505382403946,-0.3080561742006841,0.0033224691495233128,1.2843987393171699,-0.4648233957369021
102,25.668416867966585,0.00573873003524028,0.7862198185754519,-0.10567782479959098,-0.04263308550300464,2.1352359692206258,0.006492108435060518,1e-05,0.2902130447781732,5.391502637658697,0.00827228741841706,0.004840548622487169,0.11158026343754662,0.0016952716029789234,-0.010203304294466918,16.80414016032764,-0.19685827910169562,-4.092803779713316,1.204976906387461,-0.3072750576396638,0.003252336029426473,1.2859085129801233,-0.466411408232508
103,25.670703266868408,0.002286398901823361,0.7847933123516779,-0.10411286208868836,-0.04348587258201948,2.125869610112173,0.006489519264661461,1e-05,0.28979000285716977,5.396547260057948,0.008279275202518074,0.004840177729336895,0.11161098643683298,0.0017039041553769355,-0.010367850786832444,16.908652035370004,-0.19694584117609923,-4.083413401210494,1.2057671348971057,-0.30703493493186673,0.003192416074358651,1.286970930176283,-0.467496086497072
104,25.67369638900773,0.0029931221393226792,0.782035282666711,-0.10216135566304821,-0.0447599586514734,2.1185806991916762,0.006482897235106622,1e-05,0.2891486276613433,5.403116594095221,0.008284190868386655,0.004852334438084478,0.11166572351383984,0.0016982351909479564,-0.0105614269036583,17.034911662963385,-0.19732965108129147,-4.086221317549615,1.20512402165181,-0.30739888069436183,0.0031315243862342808,1.2887359013611681,-0.4685501524791776
105,25.67454974480022,0.0008533557924899071,0.7821709807476568,-0.10108501594113964,-0.04479452963068664,2.1152394404176564,0.00648289430370871,1e-05,0.2889388618807888,5.40245827930243,0.008283965773016952,0.004853152001102063,0.11168588122202235,0.0016922222877155566,-0.010583615174314833,17.054621196180392,-0.197261705627931,-4.085876774272439,1.204857144049322,-0.3080198476770801,0.003112298969500881,1.2894954365301572,-0.4685743709369022
106,25.67536653504881,0.0008167902485887168,0.7811202906167004,-0.09975767450397159,-0.045383253344241224,2.118238831802601,0.006476116588378,1e-05,0.28857020648754006,5.402638512845922,0.008288442385619339,0.004872494434202627,0.11173567185880823,0.0016844777150872036,-0.01060154325599696,17.069122382365165,-0.19755442892358102,-4.09107267383985,1.204953966989858,-0.3077268427523897,0.0031112301206292284,1.2895292705804506,-0.4685593041541148
107,25.675879259203064,0.0005127241542552952,0.7806400952758021,-0.09868615055645469,-0.04636433252794355,2.1165530227636986,0.0064758330150674025,1e-05,0.2881619364579745,5.397678652522114,0.00828605555418617,0.004885866906252707,0.11181097471855582,0.001678712181383432,-0.010671527077375323,17.11797660275571,-0.19776382228277314,-4.082032255120228,1.2046986659644436,-0.30768361416472695,0.003102203986996373,1.2896449887233032,-0.4682024172412753
108,25.67618481565821,0.0003055564551459611,0.7801106642748795,-0.0985507033135639,-0.04678464686540038,2.1173486048340617,0.006474329887817563,1e-05,0.2880431780704783,5.397285324470049,0.008287635927900768,0.004892900710251513,0.11183642276712213,0.0016813206993137562,-0.010692409827342327,17.130781200773573,-0.1978858550759032,-4.085622719879228,1.2048239152531837,-0.30756363103218,0.00310365221301046,1.2893391444608484,-0.468227611620998
109,25.676487927731063,0.0003031120728529402,0.779546404050035,-0.09838777200198914,-0.04724323877678402,2.1164760903370947,0.0064739341865019,1e-05,0.28788529312516764,5.3961638255832325,0.00828860595327376,0.004901019075435109,0.11187754856757602,0.0016855234382317974,-0.010726770450589012,17.153381535238058,-0.19794396448803286,-4.088872686545349,1.2050988871661406,-0.30782054676030796,0.0031015382793074435,1.28884671545029,-0.4680758929898802
110,25.67670955622099,0.00022162848992834938,0.7793565703294962,-0.09837037722175199,-0.04727199370822493,2.1146694736223566,0.006474645059844371,1e-05,0.2878351854592032,5.395484722187902,0.00828790436135441,0.004905070291363083,0.1118995760607534,0.0016879728857299822,-0.010739387646700578,17.16356390338542,-0.197852138787534,-4.090531628064084,1.2055431074553513,-0.30831339808651465,0.0030992383390014873,1.2884184028910326,-0.4677254670381738
111,25.676875245863144,0.0001656896421522447,0.7790531235377841,-0.09818889094111098,-0.047170142003819776,2.112061871253856,0.006474656331004445,1e-05,0.2877753110304453,5.395842835560708,0.00828616507554343,0.004910054612076381,0.11191850505558776,0.0016869867895771627,-0.010756478936887678,17.178178946286465,-0.19772860209621984,-4.092072347800034,1.2059355326351908,-0.3091193817298792,0.00309310884208269,1.28791856798283,-0.46752988875961876
112,25.677374920734415,0.0004996748712713384,0.7793690414959248,-0.0984034371925367,-0.046524408924794425,2.106431744912041,0.006478185064313467,1e-05,0.2878494146590305,5.394737605487665,0.008281789770981022,0.004912407174806815,0.11193737993390347,0.0016904525496599457,-0.010740793420289926,17.17577068408473,-0.19723444009383717,-4.0953184131838,1.2073070556371277,-0.3107450977386459,0.0030891598826245275,1.2869327305921903,-0.46639150952884056
113,25.677945685279553,0.0005707645451380472,0.7802396883340689,-0.09879832840902426,-0.045363790904593124,2.0976317406735454,0.0064830131715905605,1e-05,0.2880821765335528,5.394314964350687,0.008272286545389121,0.004909790907693163,0.11192921599583017,0.0016903683608210987,-0.010700341991761078,17.16184683170152,-0.19641377587410458,-4.09942149256805,1.209228622015532,-0.31309621760741285,0.0030819492166014218,1.2857552720535996,-0.4649320942678138
114,25.678443130430765,0.0004974451512111955,0.7815341280514415,-0.09925879247930935,-0.04428744646312415,2.0880785559629134,0.006486746348328226,1e-05,0.28842804687488555,5.394440192496285,0.008257596626937242,0.004902806842198209,0.11188785294092857,0.0016860712400222251,-0.010642099900324399,17.138196829667297,-0.19546738207425549,-4.104384562590425,1.2111239243028267,-0.31551209840813954,0.0030750813149855592,1.2846933050170386,-0.46359516097387626
115,25.678551443502283,0.00010831307151804026,0.7822545735959883,-0.09938309944989265,-0.043875642165077465,2.0848428885410204,0.00648770824937005,1e-05,0.2886023890035637,5.394896426649697,0.008251888269765226,0.004897809049693457,0.11185892066603896,0.0016866991445198265,-0.010610666768736652,17.12253075580303,-0.19509267147823575,-4.105438613409314,1.211904832250172,-0.3161766150113879,0.003073200223135688,1.2843499579199265,-0.4632657691665363
116,25.67871508790192,0.00016364439963822974,0.7827832507339416,-0.09944877552255714,-0.043735670283213894,2.0814448144109807,0.006487419397009325,1e-05,0.2887512379212423,5.395601188098597,0.00824392548434218,0.004893752272122301,0.11182567275690554,0.0016823327993242157,-0.010587580911748842,17.113095729583385,-0.1947496488257288,-4.107216493968677,1.212363657235383,-0.3169334443333602,0.0030693246982894697,1.2842155112945488,-0.46301682441750713
117,25.6787984734047,8.33855027799757e-05,0.7828649845844854,-0.09938753617597074,-0.043972963056854525,2.0804481221728808,0.006486129409994184,1e-05,0.28880420442590776,5.396244689270713,0.008239865718976872,0.004892648334316111,0.11180746210200035,0.0016821324868662448,-0.010581438478011462,17.110935523221904,-0.19463833052293658,-4.106289349436168,1.2124472965047457,-0.3170407076829047,0.003067001981906399,1.2842709531165695,-0.46310400029962107
118,25.67884435792831,4.588452360820838e-05,0.7825514311103847,-0.09902738165773783,-0.04452957754114699,2.07934845178217,0.006483790457015754,1e-05,0.28878245184122336,5.397328438442676,0.008235690411630804,0.004895015002860288,0.11179954550398626,0.0016829974613269284,-0.010592149793283443,17.11972078517983,-0.19456229512427944,-4.1086400127333444,1.2125372049773002,-0.3169855528617428,0.003060654547499454,1.2844462000625265,-0.46347174107722605
119,25.67887744729279,3.308936448220834e-05,0.7824651100349292,-0.0989757919633713,-0.04470949589435651,2.0791169164095424,0.0064838783619566255,1e-05,0.28877659632559133,5.397105174393642,0.008234689869948027,0.004895744083129999,0.11180127955375868,0.0016839535562349686,-0.010592939036393094,17.120774793779137,-0.19452729928729598,-4.104324203434775,1.2125424755446288,-0.316944738100683,0.003059698094509048,1.2845150198666468,-0.4635102626577242
120,25.67888971324487,1.2265952079815179e-05,0.7824219581815804,-0.09895763870008668,-0.04466282307655466,2.0789739666150022,0.006484398496352843,1e-05,0.2887626087527237,5.396895596777779,0.008235175590447334,0.0048963561641201985,0.11180716547343353,0.0016840891390126104,-0.010594306600680814,17.121857393473633,-0.19451596903208132,-4.104490254585146,1.2125829688623124,-0.3169761259507609,0.0030593219085021514,1.284509923150476,-0.46349676587004845
121,25.678926135701296,3.6422456425100336e-05,0.7822225206261139,-0.09876670339999337,-0.044643148596842194,2.077459493190587,0.006486142724987367,1e-05,0.2887149644568151,5.396177405348866,0.008234548614186725,0.0048990511101474924,0.11182593460511257,0.001684011877683233,-0.010598531125475288,17.12718054313748,-0.19436852093550963,-4.103989021037299,1.2128089657806276,-0.31716776974378685,0.0030551394615437005,1.284616684116061,-0.46357613790138086
122,25.67895097065344,2.483495214278264e-05,0.782067308065659,-0.09859531345070907,-0.04467877520994592,2.0759208897317696,0.006487276335755527,1e-05,0.28868017885172925,5.395640546853705,0.008233291428361043,0.0049010617501638746,0.11183928819774938,0.0016836097184657292,-0.010600371639751872,17.131342041303924,-0.19419680124209365,-4.10260810967385,1.2129472988052636,-0.31733783148333516,0.0030513083124457806,1.284814234231115,-0.46377278205924133
123,25.678962550715788,1.1580062349025866e-05,0.7820541083652456,-0.09852792831234078,-0.04472177955942589,2.075073941157534,0.006487814831871253,1e-05,0.2886773406444692,5.395306397436316,0.008232349227182075,0.004901237534639039,0.1118429644948831,0.0016836656116935018,-0.010596591326379625,17.130831484734035,-0.19406535788435408,-4.101034817701101,1.2130189859850027,-0.31733346199199414,0.0030497449141291843,1.2850779364229206,-0.46393573077314
124,25.678988658912857,2.6108197069163452e-05,0.7819946388441825,-0.09840104535140927,-0.04478169390431758,2.073563324579392,0.006488432085210962,1e-05,0.2886633011466577,5.394882319891888,0.008230715337560635,0.004902019736991928,0.11185026033466533,0.0016830470289762012,-0.010593257025606172,17.13205752032342,-0.19385536197609493,-4.098873255978931,1.213073758897343,-0.3174363180430833,0.0030467872785610935,1.2854170338456048,-0.46427543948629696
125,25.679020200873286,3.1541960428427274e-05,0.7820773367170204,-0.09843080762108065,-0.04476991543922017,2.07234461188862,0.006488720491206547,1e-05,0.2886774632947558,5.3944206966144606,0.008230022825350817,0.0049011235251689095,0.11185479658437135,0.0016828842307891067,-0.010582358892321966,17.128382279203837,-0.19361768248498487,-4.096255289954066,1.2130478375579463,-0.3174593910163181,0.0030463982196227363,1.2858482393813915,-0.46470335958621006
126,25.67905840120967,3.820033638390896e-05,0.7823309830663995,-0.09866485965451544,-0.04464519204253192,2.07118420821716,0.006488621738406121,1e-05,0.2887252976901967,5.393788249413517,0.008230834009741709,0.004898226812906171,0.11186046426478365,0.0016830928306535797,-0.010560281765150527,17.118333968046375,-0.19328625326785828,-4.092644827795567,1.2129326302213062,-0.3173738083506941,0.0030491937752708635,1.286489222603668,-0.46533331188532157
127,25.679085747373023,2.7346163353314523e-05,0.7824850221947601,-0.09890852374662532,-0.04450485944407589,2.070492344827658,0.006487593259234315,1e-05,0.288766510039326,5.393636546618048,0.008233342520119879,0.004896491550138568,0.11187215370237641,0.0016834837225580491,-0.010544339234841023,17.11106476581788,-0.1930339449101596,-4.0902679392868775,1.2128761956712926,-0.3172297387287215,0.003052743593441154,1.2868585141490396,-0.4657278508675054
128,25.679090417380635,4.670007612617155e-06,0.7824824124272949,-0.09898503335241146,-0.04446174266013155,2.070327936100784,0.00648737185027504,1e-05,0.28877038293134083,5.393603208948745,0.008234260622841893,0.004896420555655443,0.11187683565242545,0.0016834320323363947,-0.010541699362381097,17.11004670478242,-0.19297761716101478,-4.0899800504838435,1.2128294741953776,-0.317245969089672,0.003053697983632083,1.286911799915962,-0.4657645892094849
129,25.679099902314274,9.48493363850389e-06,0.7825413966088861,-0.09912469157660937,-0.044377236971015824,2.0703392391888777,0.006486288382267509,1e-05,0.28879196132316115,5.393810882650863,0.008236405190558457,0.0048958199850801225,0.11188319173551274,0.0016837325348454668,-0.010535809735318827,17.106991002901765,-0.1928971416642842,-4.089384928638054,1.212797940354387,-0.31712828354023737,0.0030563268240755303,1.2869591868819794,-0.46583148661260004
130,25.679107307781898,7.405467624010953e-06,0.7825629915853258,-0.09912298845527748,-0.04434134399324606,2.0702641130224815,0.006485561128387918,1e-05,0.28879435290311867,5.39405728914652,0.008237405983930027,0.004895948454669757,0.11188363049444733,0.0016838063222032811,-0.010533621170707498,17.1061644390683,-0.19283633085539614,-4.089344098764266,1.212732858779813,-0.3170707066980169,0.00305750413623203,1.2869485862777632,-0.4658043924131561
131,25.67912812763603,2.0819854132270166e-05,0.7825672348467211,-0.09903234252938074,-0.0442858226318328,2.0695842242049944,0.006483329520147981,1e-05,0.28879544200907553,5.394744300733648,0.008240198535360737,0.004897119678301288,0.11188089709784871,0.0016838904453054238,-0.010525864643012747,17.104222553836422,-0.19253972452235785,-4.090100130677976,1.2124601858051205,-0.3168267759026728,0.0030607528080586668,1.2868787186027855,-0.4657225208355494
132,25.67913609436688,7.9667308483522e-06,0.78258079822374,-0.09901489186537475,-0.044263286476592,2.0692454495862784,0.006482449138490673,1e-05,0.2888019698490275,5.394933556753086,0.008241661709738012,0.004897475659400874,0.11187669475731261,0.001684051164329537,-0.010519403155709005,17.10187555515845,-0.19234970571811635,-4.088676850141638,1.2122529094879708,-0.31664977871788863,0.0030631027418231063,1.2868361794010126,-0.465650688135056
133,25.67914857793769,1.248357080996243e-05,0.7825510870897674,-0.09892045858934631,-0.044273945968679576,2.068541548888924,0.006481812438340592,1e-05,0.2887998978716864,5.395031435350155,0.008242462292367008,0.004898322340226452,0.11187162456535991,0.0016839309708532935,-0.010513548539330354,17.100662531354107,-0.19211055668494595,-4.089262078581578,1.2120529479151014,-0.31648009085399154,0.003064305431963088,1.2868151975737532,-0.46565080480847476
134,25.679165167053853,1.658911616431169e-05,0.7825136419972895,-0.09886532723433399,-0.04424845393329876,2.06747783954128,0.006481564959581337,1e-05,0.28880961648556963,5.394809079762956,0.008244146637315505,0.0048990897356736415,0.11186352822396745,0.0016837297403452698,-0.010499855354635736,17.096352518486693,-0.1916578411693648,-4.089941044500657,1.211649633831099,-0.31609714655275817,0.00306742523513991,1.286745072236973,-0.4656758211252745
135,25.67916812663863,2.9595847763630445e-06,0.7825136900574193,-0.09883716353951724,-0.04426322876178863,2.0670378283860003,0.006481858054848576,1e-05,0.2888138339708284,5.39460453895828,0.008243952767936682,0.004899081861925304,0.111860488517392,0.0016836854221081194,-0.010495035732062025,17.094808798178462,-0.19151107496039074,-4.089652019933917,1.2115656643994723,-0.3159760005585072,0.0030677049571577785,1.2868139155698666,-0.46571860521537656
136,25.67917144584156,3.319202932061671e-06,0.782507984341001,-0.09887290047410688,-0.044249549655993,2.066939661421232,0.0064824604313365565,1e-05,0.28881960646581917,5.394323364360995,0.008243965229780178,0.004898862121178661,0.11186029762983236,0.0016836362412594918,-0.010492205737247146,17.09357197778895,-0.19144219470992913,-4.089561356197003,1.2115079802578077,-0.31590639022719263,0.003068101877150568,1.2868009394928037,-0.46574906073613787
137,25.67917291344289,1.4676013293524193e-06,0.7825122460734119,-0.09890718122493161,-0.04422838475013097,2.067032981169528,0.006482911322611093,1e-05,0.2888229842017537,5.39418380351944,0.008243997354383971,0.00489862311376663,0.11186142262535244,0.0016836744771243936,-0.010491399577645942,17.09300410435478,-0.1914298920937503,-4.089554364067861,1.2114917943407106,-0.31587654273043847,0.0030682922295633816,1.2867746249528975,-0.46573483741706734
138,25.679174877806254,1.9643633635268998e-06,0.7825370742288419,-0.09894128484128942,-0.044179686692914936,2.0672172409076457,0.006483377366600608,1e-05,0.28882602409832525,5.394131068142362,0.008244252831043018,0.004898304685211708,0.11186401544191811,0.0016837872242286315,-0.010490339812717731,17.092289888314248,-0.1913964494159632,-4.089861265848114,1.2114481098455687,-0.3158373206478149,0.0030686359173796567,1.2867163218218454,-0.46567360586218315
139,25.679177408363252,2.5305569977263076e-06,0.7826136513467757,-0.09899659268012241,-0.04411281806323551,2.067293162647302,0.006483622178227121,1e-05,0.28883720669861634,5.394171710746592,0.00824476688971577,0.004897576724966819,0.11186745477012457,0.0016838086973784035,-0.01048536543489764,17.09016200273713,-0.19122477612764355,-4.0902350414475315,1.2113307946810523,-0.3157484335353369,0.003069277166920885,1.2866717267220615,-0.46561814620101777
140,25.6791778674464,4.5908314660891847e-07,0.7826408943809917,-0.09899173059070841,-0.044099575224133054,2.0672634493584066,0.006483698462716001,1e-05,0.288839827730013,5.394171315830411,0.008244696343506773,0.0048973811368521955,0.11186761935973683,0.0016838185353688605,-0.010484039190576203,17.089714989166573,-0.1911690951684004,-4.090247084668054,1.2113184742681542,-0.3157239175084816,0.0030691032627949274,1.2866731255615411,-0.46561856748690794
141,25.67917936975636,1.5023099599886791e-06,0.7827098001407036,-0.0990226846323898,-0.04406802198040144,2.0672888310878963,0.0064835708114989975,1e-05,0.2888484951414629,5.394299263749555,0.008244875158083378,0.004896785546314432,0.1118695870403465,0.001683777718560979,-0.01048069296352109,17.088439937225587,-0.19103597402966088,-4.090488688747666,1.2112608298251284,-0.31569710574467585,0.003069076716605533,1.2866722874608154,-0.46559891968913975
142,25.67918066593474,1.296178382403923e-06,0.7827651598976739,-0.09904659013163748,-0.04405029509389096,2.067252008879167,0.006483355437765834,1e-05,0.28885840247149375,5.394385774051351,0.008244961070695458,0.004896267094137783,0.11186904880794919,0.001683768770727794,-0.010477296535841004,17.08730676968783,-0.1908845974170172,-4.090603920761325,1.2112215944041285,-0.3156763638467314,0.0030686729494367048,1.2866763950240536,-0.465593422149347
143,25.67918340668254,2.7407477993790508e-06,0.7828497755711671,-0.0991004291099001,-0.04401775365270921,2.0672534261084863,0.00648296224702529,1e-05,0.2888791899843618,5.394492689872124,0.008245154231431753,0.004895334089810377,0.11186516894699394,0.0016838016523503972,-0.010471498443195604,17.085551844939488,-0.1905761446329316,-4.090837886346358,1.2111934465839498,-0.31566610422618474,0.0030671475645681883,1.286654327025888,-0.4655651561208318
144,25.679187473796198,4.0671136574133016e-06,0.7829150149644168,-0.09912943029989872,-0.04399522677823968,2.0672600409309054,0.006482843191472075,1e-05,0.2888964407412338,5.394478597026059,0.008245156361488978,0.004894595583462335,0.11185697918997745,0.001683830281757977,-0.010466163746025783,17.084417966610566,-0.19018931004544165,-4.090795869849837,1.2112225873433091,-0.3157238392290341,0.003064031287628683,1.2866144110058984,-0.46551051509748825
145,25.679190323393374,2.8495971768904838e-06,0.7829757012875328,-0.09917734495711551,-0.04396493686551456,2.0673744288389866,0.0064829672779325226,1e-05,0.28891518162161234,5.394362809765765,0.00824509199300302,0.004893768304524705,0.11184831039651816,0.0016838329775159483,-0.010460969936710054,17.083468434964093,-0.18974407994601036,-4.091830350836336,1.2113172305303883,-0.31581723878847684,0.003059863612896287,1.2865393926624855,-0.4654557122303444
146,25.679193118343253,2.7949498786483673e-06,0.7830059804734639,-0.09919621818970242,-0.04394602632007511,2.067518109338561,0.006483217519615723,1e-05,0.2889219512973092,5.394279081348445,0.008245037494109077,0.004893462894413565,0.1118426513739903,0.0016838312769576224,-0.010458329831824662,17.08334065254459,-0.18941568814071097,-4.091602403422118,1.2114038802806815,-0.31592506764323813,0.0030565380049812196,1.286457606618901,-0.46536620263242456
147,25.67919444200391,1.3236606584143829e-06,0.7829754333233789,-0.09917802757300098,-0.04395876022943903,2.06758424380594,0.006483594506700317,1e-05,0.28891448183494384,5.394158279358829,0.008244773581887481,0.004893820805197778,0.11184176624455096,0.0016838061312821316,-0.010459772849753775,17.084274569997653,-0.18936049608778088,-4.091488589666612,1.211495658289203,-0.31599286498521495,0.003055133338748728,1.286430160654864,-0.4653234127559758
148,25.67919588522679,1.4432228780947298e-06,0.7829433511749551,-0.09917351481325781,-0.04396611773432893,2.067709428632783,0.006484087160683695,1e-05,0.28890366536299544,5.394048785236798,0.008244572659906926,0.004894275938739584,0.1118444803707182,0.0016837147490941088,-0.010461376481326865,17.085206805422857,-0.1892961448141825,-4.091616182541443,1.2115808085645976,-0.31608156665912557,0.0030539918150406815,1.2863684443690617,-0.4652883825256851
149,25.679197322840373,1.4376135837324e-06,0.7829459070949975,-0.09917150084542815,-0.04396859310454859,2.067725663672979,0.006484296775911351,1e-05,0.28889862909967756,5.39403973942076,0.008244346124805336,0.004894430618109192,0.1118478752993287,0.001683657438212305,-0.010461148749662167,17.085332608663023,-0.18921928680724545,-4.091766166017998,1.2116117316469863,-0.31610894896418934,0.0030535560655535646,1.286354998458229,-0.46527350127934447
150,25.679201365170854,4.042330481013323e-06,0.7830028271241462,-0.09918440674532397,-0.04396298840795303,2.067732851525827,0.006484688608833713,1e-05,0.2888902278786106,5.394133257367027,0.008243411424026346,0.004894635921901081,0.11185961984926834,0.0016835456944598135,-0.01045692423369435,17.084839469421947,-0.18874412181225195,-4.092284963793311,1.2116981068788801,-0.31620478318383716,0.003051513584349182,1.286308366511166,-0.46521532554826867
151,25.679203544910173,2.179739318819429e-06,0.7830471132833706,-0.09920333479166656,-0.04395004682198027,2.067716725552883,0.006484642072569844,1e-05,0.2888931040966756,5.394219350633773,0.008242723374276206,0.004894634018430613,0.11186263992505388,0.0016835711729261092,-0.010452776626450673,17.08428081695127,-0.18832190915324365,-4.092565241662652,1.2117596250512075,-0.31628113378201494,0.0030495887939405637,1.2862737467448513,-0.4651761822014035
152,25.679205306551914,1.761641740927189e-06,0.7831193866613824,-0.09921444560816747,-0.043919199085283,2.0676365394544742,0.0064844636473264505,1e-05,0.2889001586024203,5.394344305768506,0.008241750272334961,0.004894627695044107,0.11186553920658092,0.0016835927317808636,-0.01044687521302749,17.083402914330705,-0.18775389900759795,-4.0927562725053654,1.2118415463781957,-0.3163466025370898,0.003047544967832113,1.2862471835209488,-0.46515135752564396
153,25.67920789680481,2.590252897505252e-06,0.7831595710709904,-0.09924710553753699,-0.043896345422805405,2.0675642756403256,0.006484106266460886,1e-05,0.2889111780713042,5.394460470613658,0.008240817346428128,0.00489469550655876,0.11186417803231288,0.0016836867845197367,-0.010441004166439448,17.082683088968057,-0.18715111778336468,-4.092876646965275,1.2119066633167777,-0.3164548809245886,0.003045316133740438,1.2862200340084802,-0.465112623710282
154,25.679209810025043,1.913220231131163e-06,0.783141554372995,-0.09924765571268455,-0.043887876708764664,2.0674813961403125,0.0064838775778242284,1e-05,0.28891450221438714,5.394474852137009,0.008240371670657509,0.004895074860838709,0.11186231016918893,0.0016837368423782129,-0.010440171253791606,17.082883045413443,-0.18698636016156092,-4.092717697340732,1.211933904908913,-0.31648177257358406,0.0030455977918204327,1.286235683938764,-0.46513221386280107
155,25.679215057300983,5.24727593997909e-06,0.7830934141012402,-0.09925513469645084,-0.0438391286746673,2.067231832029884,0.006483552001911977,1e-05,0.2889236314290802,5.394420436462789,0.008239402234855808,0.004896297155561878,0.11185800362722814,0.0016836846730845115,-0.010437297404040936,17.08342589020704,-0.1864181483923991,-4.092419010348046,1.212017632535248,-0.3165557621090864,0.0030476230460829198,1.2862976371677715,-0.4652019273514171
156,25.679221485470634,6.428169651684357e-06,0.7830988508738943,-0.09925785021486307,-0.043763608098555756,2.066982668947674,0.0064838554495013495,1e-05,0.28893109423516794,5.394219967725022,0.0082390405329744,0.00489713616391884,0.111857692271701,0.00168407261367543,-0.010429978653236962,17.083114218947962,-0.18538740177783036,-4.092255108502297,1.2120896090572988,-0.3166561780884426,0.003050709095808225,1.2863707930922343,-0.46525549168152985
157,25.679228061184993,6.575714358802998e-06,0.7830965608836465,-0.0992917137719935,-0.043590277282415116,2.0664343270620233,0.00648435602187304,1e-05,0.2889511447640961,5.393805986648342,0.008238395988916066,0.004897863830162052,0.1118640431384248,0.0016831036373188505,-0.010409529908435378,17.08080616267425,-0.18286377098391568,-4.091842020904516,1.2121945666073026,-0.3167619004942687,0.003057127696198489,1.2865041725270363,-0.4653771728780689
158,25.679232814682756,4.753497762521874e-06,0.7830488889500044,-0.09922980418238844,-0.04356772179050911,2.06633445327008,0.006484487238672752,1e-05,0.28894545948825334,5.393708198209514,0.008239249621367899,0.004897251957622999,0.11186515768271857,0.0016838219008675518,-0.010407270012044974,17.080002318590093,-0.18261131315678988,-4.091874273628918,1.212070962150507,-0.31666457812069,0.003059886152558892,1.2865550987018324,-0.4654557787171172
159,25.67923614144631,3.326763554412082e-06,0.7830264477464687,-0.09918684286439411,-0.043557390663002495,2.0662869806192625,0.006484455589424505,1e-05,0.2889443966799468,5.393682125802911,0.008240117348978431,0.004896144483290547,0.1118664288628615,0.0016841205498771212,-0.010404126965989675,17.07866610121259,-0.18240054558067803,-4.0916264482455365,1.2119562917907862,-0.31652957377641444,0.003061238310689634,1.2866005063181247,-0.46547482027168363
160,25.679238080052542,1.9386062319881603e-06,0.7829770144199558,-0.09915328590216672,-0.04355039163771156,2.066232784490432,0.0064845228729970925,1e-05,0.28894162577228455,5.393638696530216,0.008240851671479497,0.004895196810210233,0.11186994957725441,0.0016839108950282746,-0.010400284273377181,17.077367969345314,-0.1820369689758369,-4.090790544481042,1.2118436184438912,-0.3164222070568761,0.003062664456185332,1.2866192683469786,-0.4655014556441823
161,25.679239231235975,1.1511834330235615e-06,0.7829639648290274,-0.09914765986645781,-0.043530416969089145,2.066130687729652,0.006484386236596897,1e-05,0.28894631578426927,5.39366395312248,0.00824056827719484,0.004895129333050065,0.11187029011328867,0.001683847642766195,-0.010395796672691969,17.076691740545176,-0.18151336102305107,-4.09083629578441,1.2118570822026653,-0.31643188759272756,0.0030625912758641067,1.286629321289133,-0.46551176513750103
162,25.679240534061535,1.3028255594349503e-06,0.7829227952286109,-0.09912973782381808,-0.0435177774818063,2.0660075258085047,0.006484136033831215,1e-05,0.28895203683562554,5.393718269985226,0.008240240256751023,0.004895218936776042,0.11186836744835729,0.0016837982498242564,-0.010391718376134259,17.076203463826005,-0.18095907733754374,-4.090781517537308,1.2118751985735663,-0.31643832865575333,0.0030623683831897375,1.2866402386842113,-0.4655305154535563
163,25.679241826203864,1.292142329134549e-06,0.7828987873933103,-0.09910691647549069,-0.04351379414154954,2.0659184919335227,0.0064840074262449456,1e-05,0.28895728101941537,5.393779759954751,0.008240031255159848,0.0048954122688066055,0.1118657003217136,0.0016837903267551966,-0.010388603914964828,17.075919078875135,-0.18047799419240212,-4.090644315526061,1.2119053113278984,-0.316455721159595,0.0030617878326052884,1.2866411201904322,-0.4655380453568536
164,25.679243112217197,1.2860133331571433e-06,0.782830269640768,-0.09906085123424963,-0.04355012088233768,2.0658712931042396,0.006483981296099267,1e-05,0.2889581635374558,5.393867701379707,0.00824034325164394,0.0048954863498791605,0.11186143283748634,0.001683814886524348,-0.010387422608709413,17.07578606325274,-0.18010507660799932,-4.090606808255802,1.211880793232731,-0.31644519704508345,0.0030608261887875143,1.286635535409377,-0.4655426613261559
165,25.679245524136412,2.4119192154614666e-06,0.7828088978820474,-0.09901158149320691,-0.04356169315282274,2.0658026361702024,0.006484121248227795,1e-05,0.2889618505920027,5.39391999931698,0.008240664314412423,0.004895603005521737,0.11185807393726344,0.0016837455792152853,-0.010383817927059875,17.075341357121353,-0.17944450188518296,-4.090435322254879,1.2119006981800913,-0.3164484165061649,0.0030598568426943706,1.2866249922520256,-0.46554077504755964
