Date,headline_yoy,official_core_yoy
1995-09-01,0.11641443538998875,0.11507479861909697
1995-10-01,-0.69524913093858,0.11507479861909697
1995-11-01,-0.6968641114982521,0.11507479861909697
1995-12-01,-0.34965034965034336,0.11507479861909697
1996-01-01,-0.4662004662004615,-0.2309468822170757
1996-02-01,-0.4672897196261627,0.0
1996-03-01,-0.11695906432748204,0.0
1996-04-01,0.2333722287047868,0.11507479861909697
1996-05-01,0.2328288707799553,0.0
1996-06-01,0.0,0.11507479861909697
1996-07-01,0.3512880562060783,0.346420323325658
1996-08-01,0.23391812865496409,0.23121387283238093
1996-09-01,0.0,0.11494252873562871
1996-10-01,0.5834305717619559,0.22988505747125743
1996-11-01,0.4678362573099504,0.34482758620688614
1996-12-01,0.5847953216374213,0.22988505747125743
1997-01-01,0.5854800936768045,0.578703703703698
1997-02-01,0.5868544600938996,0.4629629629629539
1997-03-01,0.4683840749414525,0.46189376443419583
1997-04-01,1.8626309662397977,1.9540229885057547
1997-05-01,1.8583042973286945,2.183908045977012
1997-06-01,2.2144522144522227,2.0689655172413834
1997-07-01,1.9836639439906767,1.9562715765247374
1997-08-01,2.100350058343059,2.076124567474036
1997-09-01,2.4418604651162745,2.4110218140068973
1997-10-01,2.436194895591637,2.408256880733939
1997-11-01,2.0954598370197974,2.176403207331057
1997-12-01,1.744186046511631,2.178899082568808
1998-01-01,1.8626309662397977,1.9562715765247374
1998-02-01,1.9836639439906767,1.7281105990783363
1998-03-01,2.2144522144522227,1.8390804597701038
1998-04-01,0.45714285714286707,0.22547914317925244
1998-05-01,0.45610034207523853,0.0
1998-06-01,0.11402508551880963,0.0
1998-07-01,-0.11441647597254523,-0.11286681715575453
1998-08-01,-0.34285714285714475,-0.1129943502824804
1998-09-01,-0.22701475595912068,-0.4484304932735439
1998-10-01,0.22650056625141968,-0.33594624860021627
1998-11-01,0.7981755986317118,-0.22421524663677195
1998-12-01,0.6857142857142895,-0.22446689113354568
1999-01-01,0.11428571428571122,-0.11286681715575453
1999-02-01,-0.11441647597254523,0.0
1999-03-01,-0.34207525655644,-0.11286681715575453
1999-04-01,-0.11376564277588708,-0.11248593925760053
1999-05-01,-0.34052213393870323,0.0
1999-06-01,-0.3416856492027276,0.0
1999-07-01,-0.11454753722793809,0.0
1999-08-01,0.34403669724769603,0.0
1999-09-01,-0.22753128555176305,0.0
1999-10-01,-0.6779661016949046,-0.11235955056179137
1999-11-01,-1.1312217194570096,-0.22471910112359383
1999-12-01,-1.1350737797956922,-0.11248593925760053
2000-01-01,-0.6849315068493067,-0.2259887005649719
2000-02-01,-0.572737686139746,-0.11325028312569874
2000-03-01,-0.5720823798627039,-0.2259887005649719
2000-04-01,-0.7972665148063829,-0.33783783783783994
2000-05-01,-0.6833712984054552,-0.22497187851518996
2000-06-01,-0.5714285714285672,-0.33783783783783994
2000-07-01,-0.4587155963302836,-0.2259887005649719
2000-08-01,-0.5714285714285672,0.0
2000-09-01,-0.9122006841505104,-0.5630630630630629
2000-10-01,-1.1376564277588153,-0.7874015748031482
2000-11-01,-0.8009153318077833,-0.6756756756756688
2000-12-01,-0.3444316877152631,-0.6756756756756688
2001-01-01,-0.22988505747126853,-0.7927519818799578
2001-02-01,-0.3456221198156695,-0.7936507936508019
2001-03-01,-0.6904487917146263,-0.7927519818799578
2001-04-01,-0.6888633754305373,-0.7909604519774072
2001-05-01,-0.6880733944954254,-1.0146561443066582
2001-06-01,-0.8045977011494232,-0.9039548022598876
2001-07-01,-0.8064516129032251,-0.7927519818799578
2001-08-01,-0.6896551724137834,-0.9049773755656187
2001-09-01,-0.6904487917146263,-0.7927519818799578
2001-10-01,-0.6904487917146263,-0.6802721088435493
2001-11-01,-1.038062283737029,-0.7936507936508019
2001-12-01,-1.2672811059907807,-0.9070294784580435
2002-01-01,-1.382488479262678,-0.7990867579908523
2002-02-01,-1.6184971098266,-0.8000000000000007
2002-03-01,-1.1587485515643148,-0.7990867579908523
2002-04-01,-1.0404624277456698,-0.9111617312072884
2002-05-01,-0.9237875288683584,-0.7972665148063829
2002-06-01,-0.69524913093858,-0.7981755986317007
2002-07-01,-0.813008130081283,-0.91324200913242
2002-08-01,-0.9259259259259411,-0.91324200913242
2002-09-01,-0.8111239860950192,-0.91324200913242
2002-10-01,-0.9269988412514474,-0.91324200913242
2002-11-01,-0.34965034965034336,-0.8000000000000007
2002-12-01,-0.2333722287047868,-0.6864988558352492
2003-01-01,-0.4672897196261627,-0.8055235903337232
2003-02-01,-0.235017626321965,-0.8064516129032251
2003-03-01,-0.11723329425555873,-0.5753739930955071
2003-04-01,-0.1168224299065379,-0.34482758620689724
2003-05-01,-0.2331002331002363,-0.3444316877152631
2003-06-01,-0.3500583430571691,-0.34482758620689724
2003-07-01,-0.23419203747072626,-0.11520737327188613
2003-08-01,-0.2336448598130758,0.0
2003-09-01,-0.1168224299065379,0.0
2003-10-01,0.0,0.0
2003-11-01,-0.5847953216374324,-0.11520737327188613
2003-12-01,-0.4678362573099504,0.0
2004-01-01,-0.35211267605633756,-0.11600928074246841
2004-02-01,0.0,0.0
2004-03-01,-0.11737089201878659,-0.11574074074075513
2004-04-01,-0.4678362573099504,-0.23068050749711633
2004-05-01,-0.4672897196261627,-0.3456221198156695
2004-06-01,0.0,-0.11534025374856371
2004-07-01,-0.11737089201878659,-0.23068050749711633
2004-08-01,-0.23419203747072626,-0.23041474654378336
2004-09-01,0.0,0.0
2004-10-01,0.4678362573099504,0.0
2004-11-01,0.8235294117647118,-0.23068050749711633
2004-12-01,0.2350176263219872,-0.23041474654378336
2005-01-01,0.2355712603062221,0.11614401858304202
2005-02-01,0.0,-0.11614401858303092
2005-03-01,0.0,-0.11587485515642815
2005-04-01,0.1175088131609936,0.0
2005-05-01,0.11737089201877549,0.11560693641616826
2005-06-01,-0.4683840749414636,-0.2309468822170757
2005-07-01,-0.235017626321965,-0.23121387283236983
2005-08-01,-0.23474178403756207,-0.2309468822170757
2005-09-01,-0.35087719298245723,-0.23041474654378336
2005-10-01,-0.8149010477299212,-0.11520737327188613
2005-11-01,-0.9334889148191361,-0.11560693641617936
2005-12-01,-0.3516998827666984,-0.2309468822170757
2006-01-01,-0.1175088131609825,-0.11600928074246841
2006-02-01,-0.11778563015313326,0.0
2006-03-01,-0.1175088131609825,0.11600928074244621
2006-04-01,-0.11737089201878659,-0.11560693641617936
2006-05-01,0.11723329425556983,0.0
2006-06-01,0.47058823529413374,0.23148148148146586
2006-07-01,0.2355712603062221,0.2317497103128563
2006-08-01,0.8235294117647118,0.3472222222222099
2006-09-01,0.5868544600938996,0.23094688221709792
2006-10-01,0.35211267605632646,0.11534025374855261
2006-11-01,0.2355712603062221,0.23148148148146586
2006-12-01,0.23529411764706687,0.11574074074074403
2007-01-01,0.0,0.0
2007-02-01,-0.2358490566037763,-0.11627906976743319
2007-03-01,-0.11764705882352233,-0.2317497103128674
2007-04-01,0.0,-0.11574074074075513
2007-05-01,0.0,-0.11547344110853786
2007-06-01,-0.23419203747072626,-0.11547344110853786
2007-07-01,0.0,-0.11560693641617936
2007-08-01,-0.2333722287047868,-0.11534025374856371
2007-09-01,-0.2333722287047868,-0.11520737327188613
2007-10-01,0.35087719298245723,0.0
2007-11-01,0.5875440658049458,0.346420323325658
2007-12-01,0.7042253521126751,0.8092485549132888
2008-01-01,0.7058823529411784,0.8130081300812941
2008-02-01,1.0638297872340496,1.0477299185098765
2008-03-01,1.1778563015312216,1.1614401858304202
2008-04-01,0.8225616921269108,0.9269988412514474
2008-05-01,1.2880562060889833,1.5028901734104094
2008-06-01,1.9953051643192499,1.8497109826589586
2008-07-01,2.3501762632197387,2.430555555555558
2008-08-01,2.1052631578947434,2.4249422632794504
2008-09-01,2.1052631578947434,2.3068050749711633
2008-10-01,1.631701631701632,1.9585253456221308
2008-11-01,1.0514018691588856,1.0356731875719172
2008-12-01,0.34965034965035446,0.2293577981651307
2009-01-01,0.0,0.0
2009-02-01,-0.11695906432748204,0.0
2009-03-01,-0.34924330616997734,-0.11481056257175437
2009-04-01,-0.11655011655010705,-0.11481056257175437
2009-05-01,-1.1560693641618491,-1.1389521640091105
2009-06-01,-1.7261219792865323,-1.5891032917139558
2009-07-01,-2.296211251435132,-2.259887005649719
2009-08-01,-2.1764032073310347,-2.4802705749718212
2009-09-01,-2.1764032073310347,-2.367531003382195
2009-10-01,-2.5229357798165153,-2.259887005649719
2009-11-01,-1.8497109826589475,-1.7084282460136713
2009-12-01,-1.6260162601625883,-1.3729977116704872
2010-01-01,-0.9345794392523366,-0.9216589861751112
2010-02-01,-0.8196721311475419,-0.9216589861751112
2010-03-01,-0.7009345794392496,-0.9195402298850519
2010-04-01,-0.8168028004667427,-1.1494252873563204
2010-05-01,-0.5847953216374324,-0.9216589861751112
2010-06-01,-0.7025761124121899,-0.9227220299884653
2010-07-01,-0.9400705052878933,-1.1560693641618491
2010-08-01,-1.1709601873536313,-1.1560693641618491
2010-09-01,-0.9367681498829161,-1.2702078521939941
2010-10-01,-0.11764705882352233,-0.8092485549133
2010-11-01,-0.35335689045937757,-0.8111239860950192
2010-12-01,-0.35419126328216644,-0.8120649651972234
2011-01-01,-0.5896226415094352,-0.8139534883720989
2011-02-01,-0.47225501770956635,-0.8139534883720989
2011-03-01,-0.588235294117645,-0.6960556844547661
2011-04-01,-0.47058823529412264,-0.23255813953488857
2011-05-01,-0.47058823529412264,-0.11627906976743319
2011-06-01,-0.3537735849056589,-0.2328288707799775
2011-07-01,0.23724792408066353,0.11695906432747094
2011-08-01,0.23696682464453556,0.23391812865496409
2011-09-01,0.0,0.23391812865496409
2011-10-01,-0.2355712603062443,-0.11655011655010705
2011-11-01,-0.47281323877067516,-0.1168224299065379
2011-12-01,-0.23696682464455776,-0.11695906432748204
2012-01-01,0.11862396204034287,-0.11723329425555873
2012-02-01,0.3558718861209842,0.11723329425556983
2012-03-01,0.591715976331364,0.23364485981309802
2012-04-01,0.47281323877068626,0.2331002331002363
2012-05-01,0.23640661938535423,-0.11641443538999985
2012-06-01,-0.2366863905325478,-0.2333722287047868
2012-07-01,-0.4733727810650956,-0.3504672897196248
2012-08-01,-0.47281323877067516,-0.2333722287047868
2012-09-01,-0.35460992907800915,0.0
2012-10-01,-0.47225501770956635,-0.1166861143524045
2012-11-01,-0.23752969121140222,-0.11695906432748204
2012-12-01,-0.11876484560571221,-0.11709601873537423
2013-01-01,-0.35545023696683664,-0.23474178403756207
2013-02-01,-0.7092198581560183,-0.3512880562061005
2013-03-01,-0.9411764705882342,-0.4662004662004615
2013-04-01,-0.7058823529411673,-0.46511627906977715
2013-05-01,-0.3537735849056589,0.0
2013-06-01,0.23724792408066353,0.35087719298245723
2013-07-01,0.7134363852556502,0.703399765533419
2013-08-01,0.8313539192399189,0.7017543859649145
2013-09-01,1.067615658362997,0.5834305717619559
2013-10-01,1.1862396204033177,0.9345794392523477
2013-11-01,1.5476190476190421,1.1709601873536313
2013-12-01,1.5457788347205792,1.2895662368112681
2014-01-01,1.4268727705113005,1.2941176470588234
2014-02-01,1.5476190476190421,1.292596944770863
2014-03-01,1.5439429928741033,1.2880562060889833
2014-04-01,3.4360189573459543,3.2710280373831946
2014-05-01,3.66863905325443,3.379953379953382
2014-06-01,3.66863905325443,3.379953379953382
2014-07-01,3.423848878394331,3.3760186263096514
2014-08-01,3.415783274440498,3.1358885017421567
2014-09-01,3.2863849765258246,3.0162412993039345
2014-10-01,2.9308323563892236,2.893518518518512
2014-11-01,2.4618991793669442,2.662037037037024
2014-12-01,2.4590163934426146,2.430555555555558
2015-01-01,2.4618991793669442,2.3228803716608626
2015-02-01,2.2274325908558046,2.088167053364276
2015-03-01,2.3391812865497075,2.19653179190753
2015-04-01,0.6872852233677174,0.33936651583710287
2015-05-01,0.5707762557077611,0.11273957158961512
2015-06-01,0.34246575342467,0.0
2015-07-01,0.22831050228311334,-0.22522522522522292
2015-08-01,0.1138952164009277,-0.22522522522522292
2015-09-01,0.0,-0.22522522522522292
2015-10-01,0.2277904328018332,-0.22497187851518996
2015-11-01,0.22883295194506825,0.0
2015-12-01,0.11428571428571122,0.11299435028246929
2016-01-01,-0.11441647597254523,0.0
2016-02-01,0.2293577981651307,0.0
2016-03-01,0.0,-0.33936651583711397
2016-04-01,-0.22753128555176305,-0.33821871476887866
2016-05-01,-0.4540295119182636,-0.45045045045044585
2016-06-01,-0.34129692832766123,-0.33821871476887866
2016-07-01,-0.4555808656036331,-0.4514672686230181
2016-08-01,-0.5688282138794132,-0.4514672686230181
2016-09-01,-0.454545454545463,-0.4514672686230181
2016-10-01,0.1136363636363491,-0.33821871476887866
2016-11-01,0.5707762557077611,-0.33821871476887866
2016-12-01,0.34246575342467,-0.22573363431149795
2017-01-01,0.45819014891179677,0.11350737797957144
2017-02-01,0.22883295194506825,0.2272727272727204
2017-03-01,0.11428571428571122,0.2270147559591429
2017-04-01,0.3420752565564289,0.33936651583710287
2017-05-01,0.45610034207523853,0.4524886877828038
2017-06-01,0.4566210045662267,0.33936651583710287
2017-07-01,0.4576659038901587,0.5668934240362855
2017-08-01,0.686498855835227,0.6802721088435382
2017-09-01,0.6849315068493178,0.6802721088435382
2017-10-01,0.2270147559591429,0.7918552036199067
2017-11-01,0.567536889897835,0.9049773755656076
2017-12-01,1.0238907849829282,0.9049773755656076
2018-01-01,1.3683010262257822,0.7936507936507908
