Date,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
2011-05-01,0.0,0.40106958549121685,0.14055068671371007,0.7337854180778873,0.15747433211619194,0.2715491047502038,0.6019179964670984,0.021868371168383964,0.09942042499857358,0.06682804529085137,0.9760960779639866,0.12711728826982482
2011-06-01,0.0,0.8573629218097263,0.20096232806680725,0.7877842387328235,0.14387650742760827,0.25944439796256547,0.49174336960632625,-0.044075070526589974,0.04601028433549857,0.15849402527339507,0.9279292081690211,0.10731207084446574
2011-07-01,0.0,-0.4693205346575463,0.17654376281927273,0.8652530410275889,0.09484288794913118,0.1163568522264784,0.5809870328927847,-0.15544415157113434,-0.07723367680465938,0.028126734499457268,0.628167735356858,0.0347011793189493
2011-08-01,0.0,0.47925130942502614,0.2303393340754012,1.0805487492938308,0.10174912076098223,0.2265305654804596,0.9059411958676616,-0.2567407029231001,-0.04094129956860415,0.1933327000203654,0.6962105932724328,0.14667792008637265
2011-09-01,0.0,-0.5747708577166442,0.079982757725287,0.8131852686605953,0.10006505934029009,0.1013059948121929,0.012727832405584047,-0.47019992441745134,-0.11836770959381898,-0.04822299524511028,0.3089961683981274,0.06870544278384047
2011-10-01,0.0,0.5508009130161697,0.1894745871589204,1.0001771145808136,0.0977830392506675,0.080651385358557,0.3380667358316785,-0.36115911806820633,-0.038268632819502886,0.09604467571118723,0.2858418009538239,0.07633960195927507
2011-11-01,0.0,-0.636632708226722,0.17807921906322408,1.0307339317964692,0.19649854023901436,0.03630547184516074,0.25446358247731377,-0.3405976819346265,-0.10524077170751756,0.04507301577684617,-0.03422472022225927,0.10876392246000142
2011-12-01,0.0,-0.0074724293329511485,0.2528556129884596,1.1007630662990557,0.30269590432656074,0.08728844242570043,0.1621765971559107,-0.22857592519531422,-0.0603573484327101,0.09434801704102147,0.16698761339048485,0.11660723323519723
2012-01-01,0.0,0.31670091187175653,0.22188736143975846,1.2998416418223377,0.3821400596447837,0.2358421919636097,0.9145374845166974,-0.10892455606348908,-0.02351361264621732,0.2829231531934668,0.27179380448315,0.1682411355376099
2012-02-01,0.0,0.4436494169076147,0.24670398951327047,1.54241423894078,0.30005365334760264,0.3155629559961401,1.089959213404588,0.05678582154083179,-0.022193003418842453,0.32271184546258735,0.23706922644057615,0.17389304225828756
2012-03-01,0.0,-0.38133701065577963,0.29889022502934653,1.1364991829274236,0.18906605168278506,0.30305771920744023,1.0061986308472881,-0.07466814910970808,0.0653685302239621,0.10794519207913625,0.035685941868257263,0.04679438953461676
2012-04-01,0.0,-0.5786852359426852,0.3535083331542621,0.5779986075858556,0.19132096787035618,0.11171503387272168,0.4595059032951188,-0.008275980881257118,0.05686280376224337,0.08613921751386547,-0.08588081581470242,0.055251361956262686
2012-05-01,0.0,0.11583343218602564,0.3894458637323691,0.5796966573367901,0.19035841107884444,0.02459062372668372,0.2600369160966763,0.0034517426001659923,0.05478679452513076,0.15813340458882347,-0.01643338932328732,0.05782938366811485
2012-06-01,0.0,-0.049129505811091045,0.42726899920074307,0.5486046296585616,0.06990495934292762,-0.047036729163702704,-0.3301567215312455,0.06966429812686775,0.015532130568019241,0.18722720418673683,0.06941112595671949,0.11635309945839986
2012-07-01,0.0,-0.3219352558391284,0.34580489406843606,0.7333074629486784,0.023622303239718274,-0.11598175029369606,0.0912918318665318,0.15751328827391714,-0.08251456274127542,0.3692121282388331,0.32068202784313093,0.2660535176145963
2012-08-01,0.0,-0.34636629429364274,0.15777049927165437,0.5974621857356943,-0.05347696914170304,-0.05746257877765536,0.29635831571831245,0.06250326795576444,-0.10759645521581526,0.3513328040859903,0.20520861406176014,0.32997567987176285
2012-09-01,0.0,0.22616797699087351,0.041692060846569276,0.3921262226023644,-0.07680008044865871,-0.09267272823700273,0.22925861351144755,-0.08263523776126117,-0.1401347383506332,0.08138633844304162,0.09083364810732662,0.24452720621942703
2012-10-01,0.0,-0.29349876460584023,0.04944589074353817,0.945982360490484,-0.03769081808323461,-0.03956436850974046,0.2136102862216426,-0.055666115622991175,-0.12695641838592694,0.04971240229308161,0.27744998305109614,0.20224593454326384
2012-11-01,0.0,-0.7275289791739701,0.14622341710448555,0.8828211098739509,0.03809862526701867,-0.10356540051828535,-0.2489849516533534,-0.049343039906721266,-0.21572566961712708,0.18053348307119887,0.171213871793405,0.15343216160948886
2012-12-01,0.0,-0.4623691050589829,0.11057810839251761,0.827076134888904,0.021986472925555535,0.00979981949498613,-0.323369812283936,0.014790878864243202,-0.24128146926973446,0.06042878348215386,0.2430170456937961,-0.026377367322308352
2013-01-01,0.0,0.38683000654105526,0.1304020230322222,1.0655739398720827,0.04306951545053815,0.24283517620894712,0.09043412462766659,0.1609100971586097,0.09127886190424091,0.5672062304142005,0.6204602211312189,-0.020257283448463313
