"Timestamp","Country","Status","Iteration","Total","Percent","Elapsed","ETA","Updated","StatusFile"
"2026-09-21 18:10:23","AU","not found",,,,,,,
"2026-09-21 18:10:33","AU","not found",,,,,,,
"2026-09-21 18:10:43","AU","not found",,,,,,,
"2026-09-21 18:10:53","AU","not found",,,,,,,
"2026-09-21 18:11:03","AU","not found",,,,,,,
"2026-09-21 18:11:13","AU","not found",,,,,,,
"2026-09-21 18:11:23","AU","not found",,,,,,,
"2026-09-21 18:11:33","AU","not found",,,,,,,
"2026-09-21 18:11:43","AU","not found",,,,,,,
"2026-09-21 18:11:53","AU","not found",,,,,,,
"2026-09-21 18:12:03","AU","not found",,,,,,,
"2026-09-21 18:12:13","AU","not found",,,,,,,
"2026-09-21 18:12:23","AU","not found",,,,,,,
"2026-09-21 18:12:33","AU","not found",,,,,,,
"2026-09-21 18:12:43","AU","not found",,,,,,,
"2026-09-21 18:12:53","AU","not found",,,,,,,
"2026-09-21 18:13:03","AU","not found",,,,,,,
"2026-09-21 18:13:13","AU","not found",,,,,,,
"2026-09-21 18:13:23","AU","not found",,,,,,,
"2026-09-21 18:13:33","AU","not found",,,,,,,
"2026-09-21 18:13:43","AU","not found",,,,,,,
"2026-09-21 18:13:53","AU","not found",,,,,,,
"2026-09-21 18:14:03","AU","not found",,,,,,,
"2026-09-21 18:14:11","JP","running","2061","6001","34.3%","00:43:15","01:22:41","2026-09-21 18:14:09","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\JP\Inflation Model\mct_model\results\python\japan_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:14:11","AU","complete","6001","6001","100.0%","00:32:38","00:00:00","2026-09-21 18:03:34","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_core\results\python\australia_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:14:11","AU_HEADLINE","complete","6001","6001","100.0%","00:30:43","00:00:00","2026-09-21 18:01:40","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_headline\results\python\australia_headline_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:14:11","KR","running","2411","6001","40.2%","00:43:10","01:04:17","2026-09-21 18:14:04","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\KR\Inflation Model\mct_model\results\python\korea_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:14:13","AU","not found",,,,,,,
"2026-09-21 18:14:23","AU","not found",,,,,,,
"2026-09-21 18:14:33","AU","not found",,,,,,,
"2026-09-21 18:14:43","AU","not found",,,,,,,
"2026-09-21 18:14:53","AU","not found",,,,,,,
"2026-09-21 18:15:03","AU","not found",,,,,,,
"2026-09-21 18:15:14","AU","not found",,,,,,,
"2026-09-21 18:15:24","AU","not found",,,,,,,
"2026-09-21 18:15:34","AU","not found",,,,,,,
"2026-09-21 18:15:44","AU","not found",,,,,,,
"2026-09-21 18:15:54","AU","not found",,,,,,,
"2026-09-21 18:16:04","AU","not found",,,,,,,
"2026-09-21 18:16:14","AU","not found",,,,,,,
"2026-09-21 18:16:24","AU","not found",,,,,,,
"2026-09-21 18:16:34","AU","not found",,,,,,,
"2026-09-21 18:16:44","AU","not found",,,,,,,
"2026-09-21 18:16:54","AU","not found",,,,,,,
"2026-09-21 18:17:04","AU","not found",,,,,,,
"2026-09-21 18:17:14","AU","not found",,,,,,,
"2026-09-21 18:17:24","AU","not found",,,,,,,
"2026-09-21 18:17:34","AU","not found",,,,,,,
"2026-09-21 18:17:44","AU","not found",,,,,,,
"2026-09-21 18:17:54","AU","not found",,,,,,,
"2026-09-21 18:18:04","AU","not found",,,,,,,
"2026-09-21 18:18:14","AU","not found",,,,,,,
"2026-09-21 18:18:24","AU","not found",,,,,,,
"2026-09-21 18:18:34","AU","not found",,,,,,,
"2026-09-21 18:18:44","AU","not found",,,,,,,
"2026-09-21 18:18:54","AU","not found",,,,,,,
"2026-09-21 18:19:04","AU","not found",,,,,,,
"2026-09-21 18:19:14","AU","not found",,,,,,,
"2026-09-21 18:19:24","AU","not found",,,,,,,
"2026-09-21 18:19:34","AU","not found",,,,,,,
"2026-09-21 18:19:44","AU","not found",,,,,,,
"2026-09-21 18:19:54","AU","not found",,,,,,,
"2026-09-21 18:20:04","AU","not found",,,,,,,
"2026-09-21 18:20:14","AU","not found",,,,,,,
"2026-09-21 18:20:24","AU","not found",,,,,,,
"2026-09-21 18:20:34","AU","not found",,,,,,,
"2026-09-21 18:20:44","AU","not found",,,,,,,
"2026-09-21 18:20:54","AU","not found",,,,,,,
"2026-09-21 18:21:04","AU","not found",,,,,,,
"2026-09-21 18:21:14","AU","not found",,,,,,,
"2026-09-21 18:21:24","AU","not found",,,,,,,
"2026-09-21 18:21:34","AU","not found",,,,,,,
"2026-09-21 18:21:44","AU","not found",,,,,,,
"2026-09-21 18:21:54","AU","not found",,,,,,,
"2026-09-21 18:22:04","AU","not found",,,,,,,
"2026-09-21 18:22:14","AU","not found",,,,,,,
"2026-09-21 18:22:24","AU","not found",,,,,,,
"2026-09-21 18:22:34","AU","not found",,,,,,,
"2026-09-21 18:22:44","AU","not found",,,,,,,
"2026-09-21 18:22:54","AU","not found",,,,,,,
"2026-09-21 18:23:04","AU","not found",,,,,,,
"2026-09-21 18:23:14","AU","not found",,,,,,,
"2026-09-21 18:23:24","AU","not found",,,,,,,
"2026-09-21 18:23:34","AU","not found",,,,,,,
"2026-09-21 18:23:45","AU","not found",,,,,,,
"2026-09-21 18:23:55","AU","not found",,,,,,,
"2026-09-21 18:24:05","AU","not found",,,,,,,
"2026-09-21 18:24:15","AU","not found",,,,,,,
"2026-09-21 18:24:25","AU","not found",,,,,,,
"2026-09-21 18:24:35","AU","not found",,,,,,,
"2026-09-21 18:24:45","AU","not found",,,,,,,
"2026-09-21 18:24:55","AU","not found",,,,,,,
"2026-09-21 18:25:05","AU","not found",,,,,,,
"2026-09-21 18:25:15","AU","not found",,,,,,,
"2026-09-21 18:25:25","AU","not found",,,,,,,
"2026-09-21 18:25:35","AU","not found",,,,,,,
"2026-09-21 18:25:45","AU","not found",,,,,,,
"2026-09-21 18:25:55","AU","not found",,,,,,,
"2026-09-21 18:26:05","AU","not found",,,,,,,
"2026-09-21 18:26:15","AU","not found",,,,,,,
"2026-09-21 18:26:25","AU","not found",,,,,,,
"2026-09-21 18:26:35","AU","not found",,,,,,,
"2026-09-21 18:26:45","AU","not found",,,,,,,
"2026-09-21 18:26:55","AU","not found",,,,,,,
"2026-09-21 18:27:05","AU","not found",,,,,,,
"2026-09-21 18:27:15","AU","not found",,,,,,,
"2026-09-21 18:27:25","AU","not found",,,,,,,
"2026-09-21 18:27:35","AU","not found",,,,,,,
"2026-09-21 18:27:45","AU","not found",,,,,,,
"2026-09-21 18:27:55","AU","not found",,,,,,,
"2026-09-21 18:28:05","AU","not found",,,,,,,
"2026-09-21 18:28:15","AU","not found",,,,,,,
"2026-09-21 18:28:25","AU","not found",,,,,,,
"2026-09-21 18:28:35","AU","not found",,,,,,,
"2026-09-21 18:28:45","AU","not found",,,,,,,
"2026-09-21 18:28:55","AU","not found",,,,,,,
"2026-09-21 18:29:05","AU","not found",,,,,,,
"2026-09-21 18:29:15","AU","not found",,,,,,,
"2026-09-21 18:29:25","AU","not found",,,,,,,
"2026-09-21 18:29:35","AU","not found",,,,,,,
"2026-09-21 18:29:45","AU","not found",,,,,,,
"2026-09-21 18:29:55","AU","not found",,,,,,,
"2026-09-21 18:30:05","AU","not found",,,,,,,
"2026-09-21 18:30:15","AU","not found",,,,,,,
"2026-09-21 18:30:25","AU","not found",,,,,,,
"2026-09-21 18:30:35","AU","not found",,,,,,,
"2026-09-21 18:30:45","AU","not found",,,,,,,
"2026-09-21 18:30:55","AU","not found",,,,,,,
"2026-09-21 18:31:05","AU","not found",,,,,,,
"2026-09-21 18:31:15","AU","not found",,,,,,,
"2026-09-21 18:31:25","AU","not found",,,,,,,
"2026-09-21 18:31:35","AU","not found",,,,,,,
"2026-09-21 18:31:45","AU","not found",,,,,,,
"2026-09-21 18:31:55","AU","not found",,,,,,,
"2026-09-21 18:32:05","AU","not found",,,,,,,
"2026-09-21 18:32:15","AU","not found",,,,,,,
"2026-09-21 18:32:25","AU","not found",,,,,,,
"2026-09-21 18:32:35","AU","not found",,,,,,,
"2026-09-21 18:32:46","AU","not found",,,,,,,
"2026-09-21 18:32:56","AU","not found",,,,,,,
"2026-09-21 18:33:06","AU","not found",,,,,,,
"2026-09-21 18:33:16","AU","not found",,,,,,,
"2026-09-21 18:33:26","AU","not found",,,,,,,
"2026-09-21 18:33:36","AU","not found",,,,,,,
"2026-09-21 18:33:46","AU","not found",,,,,,,
"2026-09-21 18:33:56","AU","not found",,,,,,,
"2026-09-21 18:34:06","AU","not found",,,,,,,
"2026-09-21 18:34:16","AU","not found",,,,,,,
"2026-09-21 18:34:26","AU","not found",,,,,,,
"2026-09-21 18:34:36","AU","not found",,,,,,,
"2026-09-21 18:34:46","AU","not found",,,,,,,
"2026-09-21 18:34:56","AU","not found",,,,,,,
"2026-09-21 18:35:06","AU","not found",,,,,,,
"2026-09-21 18:35:16","AU","not found",,,,,,,
"2026-09-21 18:35:26","AU","not found",,,,,,,
"2026-09-21 18:35:36","AU","not found",,,,,,,
"2026-09-21 18:35:46","AU","not found",,,,,,,
"2026-09-21 18:35:56","AU","not found",,,,,,,
"2026-09-21 18:36:06","AU","not found",,,,,,,
"2026-09-21 18:36:16","AU","not found",,,,,,,
"2026-09-21 18:36:26","AU","not found",,,,,,,
"2026-09-21 18:36:36","AU","not found",,,,,,,
"2026-09-21 18:36:46","AU","not found",,,,,,,
"2026-09-21 18:36:56","AU","not found",,,,,,,
"2026-09-21 18:37:06","AU","not found",,,,,,,
"2026-09-21 18:37:16","AU","not found",,,,,,,
"2026-09-21 18:37:26","AU","not found",,,,,,,
"2026-09-21 18:37:36","AU","not found",,,,,,,
"2026-09-21 18:37:46","AU","not found",,,,,,,
"2026-09-21 18:37:56","AU","not found",,,,,,,
"2026-09-21 18:38:06","AU","not found",,,,,,,
"2026-09-21 18:38:16","AU","not found",,,,,,,
"2026-09-21 18:38:26","AU","not found",,,,,,,
"2026-09-21 18:38:36","AU","not found",,,,,,,
"2026-09-21 18:38:46","AU","not found",,,,,,,
"2026-09-21 18:38:56","AU","not found",,,,,,,
"2026-09-21 18:39:06","AU","not found",,,,,,,
"2026-09-21 18:39:16","AU","not found",,,,,,,
"2026-09-21 18:39:26","AU","not found",,,,,,,
"2026-09-21 18:39:36","AU","not found",,,,,,,
"2026-09-21 18:39:46","AU","not found",,,,,,,
"2026-09-21 18:39:56","AU","not found",,,,,,,
"2026-09-21 18:40:06","AU","not found",,,,,,,
"2026-09-21 18:40:17","AU","not found",,,,,,,
"2026-09-21 18:40:27","AU","not found",,,,,,,
"2026-09-21 18:40:37","AU","not found",,,,,,,
"2026-09-21 18:40:43","JP","running","3631","6001","60.5%","01:09:44","00:45:32","2026-09-21 18:40:39","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\JP\Inflation Model\mct_model\results\python\japan_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:40:43","AU","complete","6001","6001","100.0%","00:32:38","00:00:00","2026-09-21 18:03:34","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_core\results\python\australia_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:40:43","AU_HEADLINE","complete","6001","6001","100.0%","00:30:43","00:00:00","2026-09-21 18:01:40","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_headline\results\python\australia_headline_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:40:43","KR","running","4201","6001","70.0%","01:09:39","00:29:51","2026-09-21 18:40:33","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\KR\Inflation Model\mct_model\results\python\korea_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:40:47","AU","not found",,,,,,,
"2026-09-21 18:40:57","AU","not found",,,,,,,
"2026-09-21 18:41:07","AU","not found",,,,,,,
"2026-09-21 18:41:17","AU","not found",,,,,,,
"2026-09-21 18:41:27","AU","not found",,,,,,,
"2026-09-21 18:41:37","AU","not found",,,,,,,
"2026-09-21 18:41:47","AU","not found",,,,,,,
"2026-09-21 18:41:57","AU","not found",,,,,,,
"2026-09-21 18:42:07","AU","not found",,,,,,,
"2026-09-21 18:42:17","AU","not found",,,,,,,
"2026-09-21 18:42:27","AU","not found",,,,,,,
"2026-09-21 18:42:37","AU","not found",,,,,,,
"2026-09-21 18:42:47","AU","not found",,,,,,,
"2026-09-21 18:42:57","AU","not found",,,,,,,
"2026-09-21 18:43:07","AU","not found",,,,,,,
"2026-09-21 18:43:17","AU","not found",,,,,,,
"2026-09-21 18:43:27","AU","not found",,,,,,,
"2026-09-21 18:43:37","AU","not found",,,,,,,
"2026-09-21 18:43:47","AU","not found",,,,,,,
"2026-09-21 18:43:57","AU","not found",,,,,,,
"2026-09-21 18:44:07","AU","not found",,,,,,,
"2026-09-21 18:44:17","AU","not found",,,,,,,
"2026-09-21 18:44:27","AU","not found",,,,,,,
"2026-09-21 18:44:37","AU","not found",,,,,,,
"2026-09-21 18:44:47","AU","not found",,,,,,,
"2026-09-21 18:44:57","AU","not found",,,,,,,
"2026-09-21 18:45:07","AU","not found",,,,,,,
"2026-09-21 18:45:17","AU","not found",,,,,,,
"2026-09-21 18:45:27","AU","not found",,,,,,,
"2026-09-21 18:45:37","AU","not found",,,,,,,
"2026-09-21 18:45:47","AU","not found",,,,,,,
"2026-09-21 18:45:57","AU","not found",,,,,,,
"2026-09-21 18:46:07","AU","not found",,,,,,,
"2026-09-21 18:46:17","AU","not found",,,,,,,
"2026-09-21 18:46:27","AU","not found",,,,,,,
"2026-09-21 18:46:37","AU","not found",,,,,,,
"2026-09-21 18:46:47","AU","not found",,,,,,,
"2026-09-21 18:46:57","AU","not found",,,,,,,
"2026-09-21 18:47:07","AU","not found",,,,,,,
"2026-09-21 18:47:17","AU","not found",,,,,,,
"2026-09-21 18:47:27","AU","not found",,,,,,,
"2026-09-21 18:47:37","AU","not found",,,,,,,
"2026-09-21 18:47:47","AU","not found",,,,,,,
"2026-09-21 18:47:57","AU","not found",,,,,,,
"2026-09-21 18:48:07","AU","not found",,,,,,,
"2026-09-21 18:48:18","AU","not found",,,,,,,
"2026-09-21 18:48:28","AU","not found",,,,,,,
"2026-09-21 18:48:38","AU","not found",,,,,,,
"2026-09-21 18:48:48","AU","not found",,,,,,,
"2026-09-21 18:48:58","AU","not found",,,,,,,
"2026-09-21 18:49:08","AU","not found",,,,,,,
"2026-09-21 18:49:18","AU","not found",,,,,,,
"2026-09-21 18:49:28","AU","not found",,,,,,,
"2026-09-21 18:49:38","AU","not found",,,,,,,
"2026-09-21 18:49:48","AU","not found",,,,,,,
"2026-09-21 18:49:58","AU","not found",,,,,,,
"2026-09-21 18:50:08","AU","not found",,,,,,,
"2026-09-21 18:50:18","AU","not found",,,,,,,
"2026-09-21 18:50:28","AU","not found",,,,,,,
"2026-09-21 18:50:38","AU","not found",,,,,,,
"2026-09-21 18:50:48","AU","not found",,,,,,,
"2026-09-21 18:50:58","AU","not found",,,,,,,
"2026-09-21 18:51:08","AU","not found",,,,,,,
"2026-09-21 18:51:18","AU","not found",,,,,,,
"2026-09-21 18:51:28","AU","not found",,,,,,,
"2026-09-21 18:51:38","AU","not found",,,,,,,
"2026-09-21 18:51:48","AU","not found",,,,,,,
"2026-09-21 18:51:58","AU","not found",,,,,,,
"2026-09-21 18:52:08","AU","not found",,,,,,,
"2026-09-21 18:52:18","AU","not found",,,,,,,
"2026-09-21 18:52:28","AU","not found",,,,,,,
"2026-09-21 18:52:38","AU","not found",,,,,,,
"2026-09-21 18:52:48","AU","not found",,,,,,,
"2026-09-21 18:52:58","AU","not found",,,,,,,
"2026-09-21 18:53:08","AU","not found",,,,,,,
"2026-09-21 18:53:18","AU","not found",,,,,,,
"2026-09-21 18:53:28","AU","not found",,,,,,,
"2026-09-21 18:53:38","AU","not found",,,,,,,
"2026-09-21 18:53:48","AU","not found",,,,,,,
"2026-09-21 18:53:58","AU","not found",,,,,,,
"2026-09-21 18:54:08","AU","not found",,,,,,,
"2026-09-21 18:54:18","AU","not found",,,,,,,
"2026-09-21 18:54:28","AU","not found",,,,,,,
"2026-09-21 18:54:38","AU","not found",,,,,,,
"2026-09-21 18:54:48","AU","not found",,,,,,,
"2026-09-21 18:54:58","AU","not found",,,,,,,
"2026-09-21 18:55:08","AU","not found",,,,,,,
"2026-09-21 18:55:18","AU","not found",,,,,,,
"2026-09-21 18:55:28","AU","not found",,,,,,,
"2026-09-21 18:55:38","AU","not found",,,,,,,
"2026-09-21 18:55:49","AU","not found",,,,,,,
"2026-09-21 18:55:59","AU","not found",,,,,,,
"2026-09-21 18:56:09","AU","not found",,,,,,,
"2026-09-21 18:56:12","JP","running","4371","6001","72.8%","01:25:12","00:31:47","2026-09-21 18:56:07","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\JP\Inflation Model\mct_model\results\python\japan_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:56:12","AU","complete","6001","6001","100.0%","00:32:38","00:00:00","2026-09-21 18:03:34","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_core\results\python\australia_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:56:12","AU_HEADLINE","complete","6001","6001","100.0%","00:30:43","00:00:00","2026-09-21 18:01:40","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_headline\results\python\australia_headline_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:56:12","KR","running","5081","6001","84.7%","01:25:18","00:15:27","2026-09-21 18:56:12","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\KR\Inflation Model\mct_model\results\python\korea_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 18:56:19","AU","not found",,,,,,,
"2026-09-21 18:56:29","AU","not found",,,,,,,
"2026-09-21 18:56:39","AU","not found",,,,,,,
"2026-09-21 18:56:49","AU","not found",,,,,,,
"2026-09-21 18:56:59","AU","not found",,,,,,,
"2026-09-21 18:57:09","AU","not found",,,,,,,
"2026-09-21 18:57:19","AU","not found",,,,,,,
"2026-09-21 18:57:29","AU","not found",,,,,,,
"2026-09-21 18:57:39","AU","not found",,,,,,,
"2026-09-21 18:57:49","AU","not found",,,,,,,
"2026-09-21 18:57:59","AU","not found",,,,,,,
"2026-09-21 18:58:09","AU","not found",,,,,,,
"2026-09-21 18:58:19","AU","not found",,,,,,,
"2026-09-21 18:58:29","AU","not found",,,,,,,
"2026-09-21 18:58:39","AU","not found",,,,,,,
"2026-09-21 18:58:49","AU","not found",,,,,,,
"2026-09-21 18:58:59","AU","not found",,,,,,,
"2026-09-21 18:59:09","AU","not found",,,,,,,
"2026-09-21 18:59:19","AU","not found",,,,,,,
"2026-09-21 18:59:29","AU","not found",,,,,,,
"2026-09-21 18:59:39","AU","not found",,,,,,,
"2026-09-21 18:59:49","AU","not found",,,,,,,
"2026-09-21 18:59:59","AU","not found",,,,,,,
"2026-09-21 19:00:09","AU","not found",,,,,,,
"2026-09-21 19:00:19","AU","not found",,,,,,,
"2026-09-21 19:00:29","AU","not found",,,,,,,
"2026-09-21 19:00:39","AU","not found",,,,,,,
"2026-09-21 19:00:49","AU","not found",,,,,,,
"2026-09-21 19:00:59","AU","not found",,,,,,,
"2026-09-21 19:01:09","AU","not found",,,,,,,
"2026-09-21 19:01:19","AU","not found",,,,,,,
"2026-09-21 19:01:29","AU","not found",,,,,,,
"2026-09-21 19:01:39","AU","not found",,,,,,,
"2026-09-21 19:01:49","AU","not found",,,,,,,
"2026-09-21 19:01:59","AU","not found",,,,,,,
"2026-09-21 19:02:09","AU","not found",,,,,,,
"2026-09-21 19:02:19","AU","not found",,,,,,,
"2026-09-21 19:02:29","AU","not found",,,,,,,
"2026-09-21 19:02:39","AU","not found",,,,,,,
"2026-09-21 19:02:49","AU","not found",,,,,,,
"2026-09-21 19:02:59","AU","not found",,,,,,,
"2026-09-21 19:03:09","AU","not found",,,,,,,
"2026-09-21 19:03:19","AU","not found",,,,,,,
"2026-09-21 19:03:29","AU","not found",,,,,,,
"2026-09-21 19:03:39","AU","not found",,,,,,,
"2026-09-21 19:03:49","AU","not found",,,,,,,
"2026-09-21 19:04:00","AU","not found",,,,,,,
"2026-09-21 19:04:10","AU","not found",,,,,,,
"2026-09-21 19:04:20","AU","not found",,,,,,,
"2026-09-21 19:04:30","AU","not found",,,,,,,
"2026-09-21 19:04:40","AU","not found",,,,,,,
"2026-09-21 19:04:50","AU","not found",,,,,,,
"2026-09-21 19:05:00","AU","not found",,,,,,,
"2026-09-21 19:05:10","AU","not found",,,,,,,
"2026-09-21 19:05:20","AU","not found",,,,,,,
"2026-09-21 19:05:30","AU","not found",,,,,,,
"2026-09-21 19:05:40","AU","not found",,,,,,,
"2026-09-21 19:05:50","AU","not found",,,,,,,
"2026-09-21 19:06:00","AU","not found",,,,,,,
"2026-09-21 19:06:10","AU","not found",,,,,,,
"2026-09-21 19:06:20","AU","not found",,,,,,,
"2026-09-21 19:06:30","AU","not found",,,,,,,
"2026-09-21 19:06:40","AU","not found",,,,,,,
"2026-09-21 19:06:50","AU","not found",,,,,,,
"2026-09-21 19:07:00","AU","not found",,,,,,,
"2026-09-21 19:07:10","AU","not found",,,,,,,
"2026-09-21 19:07:20","AU","not found",,,,,,,
"2026-09-21 19:07:30","AU","not found",,,,,,,
"2026-09-21 19:07:40","AU","not found",,,,,,,
"2026-09-21 19:07:50","AU","not found",,,,,,,
"2026-09-21 19:08:00","AU","not found",,,,,,,
"2026-09-21 19:08:10","AU","not found",,,,,,,
"2026-09-21 19:08:20","AU","not found",,,,,,,
"2026-09-21 19:08:30","AU","not found",,,,,,,
"2026-09-21 19:08:40","AU","not found",,,,,,,
"2026-09-21 19:08:50","AU","not found",,,,,,,
"2026-09-21 19:09:00","AU","not found",,,,,,,
"2026-09-21 19:09:10","AU","not found",,,,,,,
"2026-09-21 19:09:20","AU","not found",,,,,,,
"2026-09-21 19:09:30","AU","not found",,,,,,,
"2026-09-21 19:09:40","AU","not found",,,,,,,
"2026-09-21 19:09:50","AU","not found",,,,,,,
"2026-09-21 19:10:00","AU","not found",,,,,,,
"2026-09-21 19:10:10","AU","not found",,,,,,,
"2026-09-21 19:10:20","AU","not found",,,,,,,
"2026-09-21 19:10:30","AU","not found",,,,,,,
"2026-09-21 19:10:40","AU","not found",,,,,,,
"2026-09-21 19:10:50","AU","not found",,,,,,,
"2026-09-21 19:11:00","AU","not found",,,,,,,
"2026-09-21 19:11:10","AU","not found",,,,,,,
"2026-09-21 19:11:20","AU","not found",,,,,,,
"2026-09-21 19:11:31","AU","not found",,,,,,,
"2026-09-21 19:11:41","AU","not found",,,,,,,
"2026-09-21 19:11:42","JP","running","5111","6001","85.2%","01:40:46","00:17:33","2026-09-21 19:11:40","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\JP\Inflation Model\mct_model\results\python\japan_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:11:42","AU","complete","6001","6001","100.0%","00:32:38","00:00:00","2026-09-21 18:03:34","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_core\results\python\australia_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:11:42","AU_HEADLINE","complete","6001","6001","100.0%","00:30:43","00:00:00","2026-09-21 18:01:40","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\AU\Inflation Model\mct_model_headline\results\python\australia_headline_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:11:42","KR","running","5941","6001","99.0%","01:40:40","00:01:01","2026-09-21 19:11:34","C:\Users\micha\Desktop\Stats Research\michaelwjones\macro-work\KR\Inflation Model\mct_model\results\python\korea_core_d3000_b3000_t2_s2022_status.json"
"2026-09-21 19:11:51","AU","not found",,,,,,,
"2026-09-21 19:12:01","AU","not found",,,,,,,
"2026-09-21 19:12:11","AU","not found",,,,,,,
"2026-09-21 19:12:21","AU","not found",,,,,,,
"2026-09-21 19:12:31","AU","not found",,,,,,,
"2026-09-21 19:12:41","AU","not found",,,,,,,
"2026-09-21 19:12:51","AU","not found",,,,,,,
"2026-09-21 19:13:01","AU","not found",,,,,,,
"2026-09-21 19:13:11","AU","not found",,,,,,,
"2026-09-21 19:13:21","AU","not found",,,,,,,
"2026-09-21 19:13:31","AU","not found",,,,,,,
"2026-09-21 19:13:41","AU","not found",,,,,,,
"2026-09-21 19:13:51","AU","not found",,,,,,,
"2026-09-21 19:14:01","AU","not found",,,,,,,
"2026-09-21 19:14:11","AU","not found",,,,,,,
"2026-09-21 19:14:21","AU","not found",,,,,,,
"2026-09-21 19:14:31","AU","not found",,,,,,,
"2026-09-21 19:14:41","AU","not found",,,,,,,
"2026-09-21 19:14:51","AU","not found",,,,,,,
"2026-09-21 19:15:01","AU","not found",,,,,,,
"2026-09-21 19:15:11","AU","not found",,,,,,,
"2026-09-21 19:15:21","AU","not found",,,,,,,
"2026-09-21 19:15:31","AU","not found",,,,,,,
"2026-09-21 19:15:41","AU","not found",,,,,,,
"2026-09-21 19:15:51","AU","not found",,,,,,,
"2026-09-21 19:16:01","AU","not found",,,,,,,
"2026-09-21 19:16:11","AU","not found",,,,,,,
"2026-09-21 19:16:21","AU","not found",,,,,,,
"2026-09-21 19:16:31","AU","not found",,,,,,,
"2026-09-21 19:16:41","AU","not found",,,,,,,
"2026-09-21 19:16:51","AU","not found",,,,,,,
"2026-09-21 19:17:01","AU","not found",,,,,,,
"2026-09-21 19:17:11","AU","not found",,,,,,,
"2026-09-21 19:17:21","AU","not found",,,,,,,
"2026-09-21 19:17:31","AU","not found",,,,,,,
"2026-09-21 19:17:41","AU","not found",,,,,,,
"2026-09-21 19:17:51","AU","not found",,,,,,,
"2026-09-21 19:18:01","AU","not found",,,,,,,
"2026-09-21 19:18:11","AU","not found",,,,,,,
"2026-09-21 19:18:21","AU","not found",,,,,,,
"2026-09-21 19:18:31","AU","not found",,,,,,,
"2026-09-21 19:18:41","AU","not found",,,,,,,
"2026-09-21 19:18:51","AU","not found",,,,,,,
"2026-09-21 19:19:01","AU","not found",,,,,,,
"2026-09-21 19:19:11","AU","not found",,,,,,,
"2026-09-21 19:19:21","AU","not found",,,,,,,
"2026-09-21 19:19:31","AU","not found",,,,,,,
"2026-09-21 19:19:42","AU","not found",,,,,,,
"2026-09-21 19:19:52","AU","not found",,,,,,,
"2026-09-21 19:20:02","AU","not found",,,,,,,
"2026-09-21 19:20:12","AU","not found",,,,,,,
"2026-09-21 19:20:22","AU","not found",,,,,,,
"2026-09-21 19:20:32","AU","not found",,,,,,,
"2026-09-21 19:20:42","AU","not found",,,,,,,
"2026-09-21 19:20:52","AU","not found",,,,,,,
"2026-09-21 19:21:02","AU","not found",,,,,,,
"2026-09-21 19:21:12","AU","not found",,,,,,,
"2026-09-21 19:21:22","AU","not found",,,,,,,
"2026-09-21 19:21:32","AU","not found",,,,,,,
"2026-09-21 19:21:42","AU","not found",,,,,,,
"2026-09-21 19:21:52","AU","not found",,,,,,,
"2026-09-21 19:22:02","AU","not found",,,,,,,
"2026-09-21 19:22:12","AU","not found",,,,,,,
"2026-09-21 19:22:22","AU","not found",,,,,,,
"2026-09-21 19:22:32","AU","not found",,,,,,,
"2026-09-21 19:22:42","AU","not found",,,,,,,
"2026-09-21 19:22:52","AU","not found",,,,,,,
"2026-09-21 19:23:02","AU","not found",,,,,,,
