Period,Value,id
1992-05,2.7006751687921993,US0246
1992-06,2.844311377245523,US0246
1992-07,2.84005979073243,US0246
1992-08,2.8315946348733245,US0246
1992-09,2.6706231454005858,US0246
1992-10,2.891030392883631,US0246
1992-11,2.8106508875739733,US0246
1992-12,2.6607538802660757,US0246
1993-01,2.9520295202952074,US0246
1993-02,3.0169242089771897,US0246
1993-03,2.857142857142869,US0246
1993-04,2.9992684711046325,US0246
1993-05,2.994886778670569,US0246
1993-06,2.692867540029109,US0246
1993-07,2.5436046511627897,US0246
1993-08,2.608695652173898,US0246
1993-09,2.4566473988439252,US0246
1993-10,2.5216138328530313,US0246
1993-11,2.517985611510798,US0246
1993-12,2.591792656587466,US0246
1994-01,2.3655913978494647,US0246
1994-02,2.2857142857142687,US0246
1994-03,2.4216524216524205,US0246
1994-04,2.2017045454545414,US0246
1994-05,2.127659574468077,US0246
1994-06,2.4096385542168752,US0246
1994-07,2.622253720765433,US0246
1994-08,2.754237288135597,US0246
1994-09,2.8208744710860323,US0246
1994-10,2.5298664792691383,US0246
1994-11,2.5263157894736876,US0246
1994-12,2.4561403508772006,US0246
1995-01,2.6610644257702987,US0246
1995-02,2.72346368715084,US0246
1995-03,2.642559109874809,US0246
1995-04,2.918693537178596,US0246
1995-05,3.055555555555567,US0246
1995-06,2.906574394463668,US0246
1995-07,2.6933701657458453,US0246
1995-08,2.405498281786933,US0246
1995-09,2.4691358024691246,US0246
1995-10,2.673063742289239,US0246
1995-11,2.4640657084188833,US0246
1995-12,2.465753424657535,US0246
1996-01,2.592087312414737,US0246
1996-02,2.58327668252889,US0246
1996-03,2.777777777777768,US0246
1996-04,2.8359216745442284,US0246
1996-05,2.8301886792452713,US0246
1996-06,2.689979825151312,US0246
1996-07,2.891728312037678,US0246
1996-08,2.8187919463087185,US0246
1996-09,2.945113788487297,US0246
1996-10,2.9372496662216196,US0246
1996-11,3.206412825651306,US0246
1996-12,3.275401069518713,US0246
1997-01,3.0585106382978733,US0246
1997-02,3.048376408217357,US0246
1997-03,2.7686222808174232,US0246
1997-04,2.4294156270518563,US0246
1997-05,2.162516382699886,US0246
1997-06,2.226588081204972,US0246
1997-07,2.1568627450980538,US0246
1997-08,2.2193211488250597,US0246
1997-09,2.1456436931079237,US0246
1997-10,2.075226977950728,US0246
1997-11,1.8122977346278324,US0246
1997-12,1.6181229773462702,US0246
1998-01,1.4838709677419404,US0246
1998-02,1.2861736334405238,US0246
1998-03,1.218729955099418,US0246
1998-04,1.3461538461538414,US0246
1998-05,1.6035920461834552,US0246
1998-06,1.601537475976933,US0246
1998-07,1.5355086372360605,US0246
1998-08,1.532567049808442,US0246
1998-09,1.3367281985996238,US0246
1998-10,1.3341804320203376,US0246
1998-11,1.3986013986013957,US0246
1998-12,1.5286624203821653,US0246
1999-01,1.5893197711379425,US0246
1999-02,1.5873015873015817,US0246
1999-03,1.7110266159695797,US0246
1999-04,2.21378874130298,US0246
1999-05,2.020202020202011,US0246
1999-06,1.8915510718789497,US0246
1999-07,2.07939508506616,US0246
1999-08,2.2012578616352307,US0246
1999-09,2.5125628140703515,US0246
1999-10,2.5705329153604906,US0246
1999-11,2.5705329153604906,US0246
1999-12,2.634880803011286,US0246
2000-01,2.690863579474323,US0246
2000-02,3.125,US0246
2000-03,3.676012461059197,US0246
2000-04,3.0321782178217793,US0246
2000-05,3.0940594059405857,US0246
2000-06,3.712871287128716,US0246
2000-07,3.641975308641987,US0246
2000-08,3.3230769230769175,US0246
2000-09,3.431372549019618,US0246
2000-10,3.361858190709044,US0246
2000-11,3.4229828850855792,US0246
2000-12,3.3007334963325308,US0246
2001-01,3.656307129798897,US0246
2001-02,3.5151515151515156,US0246
2001-03,2.8846153846153744,US0246
2001-04,3.1831831831831803,US0246
2001-05,3.6014405762304857,US0246
2001-06,3.1622911694510814,US0246
2001-07,2.620607504466954,US0246
2001-08,2.620607504466954,US0246
2001-09,2.4881516587677677,US0246
2001-10,1.951507983441747,US0246
2001-11,1.654846335697413,US0246
2001-12,1.3609467455621305,US0246
2002-01,0.9406231628453776,US0246
2002-02,0.936768149882905,US0246
2002-03,1.2266355140187146,US0246
2002-04,1.4551804423748482,US0246
2002-05,0.9269988412514474,US0246
2002-06,0.8675534991324563,US0246
2002-07,1.2768427161926832,US0246
2002-08,1.5670342426001183,US0246
2002-09,1.3294797687861237,US0246
2002-10,1.8561484918793392,US0246
2002-11,2.0930232558139528,US0246
2002-12,2.2183304144775207,US0246
2003-01,2.4461269656377516,US0246
2003-02,2.842227378190265,US0246
2003-03,2.9428736295441293,US0246
2003-04,2.1227768215720033,US0246
2003-05,2.0091848450057403,US0246
2003-06,2.006880733944949,US0246
2003-07,2.005730659025784,US0246
2003-08,2.114285714285713,US0246
2003-09,2.22475755847118,US0246
2003-10,1.993166287015935,US0246
2003-11,1.6514806378132185,US0246
2003-12,1.7704169046259155,US0246
2004-01,1.8192154633314361,US0246
2004-02,1.5792442188381273,US0246
2004-03,1.6255605381165994,US0246
2004-04,2.134831460674169,US0246
2004-05,2.9262802476083483,US0246
2004-06,3.1478358628442837,US0246
2004-07,2.921348314606731,US0246
2004-08,2.518186905428088,US0246
2004-09,2.4553571428571397,US0246
2004-10,3.070910106085978,US0246
2004-11,3.4733893557422846,US0246
2004-12,3.1986531986532007,US0246
2005-01,2.8475711892797184,US0246
2005-02,2.8872848417546004,US0246
2005-03,3.0336458907887387,US0246
2005-04,3.465346534653446,US0246
2005-05,2.7337342810278775,US0246
2005-06,2.3978201634877516,US0246
2005-07,3.0567685589519833,US0246
2005-08,3.60262008733625,US0246
2005-09,4.738562091503273,US0246
2005-10,4.333694474539551,US0246
2005-11,3.356794802382246,US0246
2005-12,3.3170201196302207,US0246
2006-01,4.017372421281218,US0246
2006-02,3.5617916891527157,US0246
2006-03,3.3190578158458273,US0246
2006-04,3.50877192982455,US0246
2006-05,4.097924427887167,US0246
2006-06,4.364023416711005,US0246
2006-07,4.131355932203373,US0246
2006-08,3.8461538461538325,US0246
2006-09,1.9240769630785248,US0246
2006-10,1.1941848390446541,US0246
2006-11,1.8858040859088598,US0246
2006-12,2.5263157894736876,US0246
2007-01,1.9284968684759818,US0246
2007-02,2.291818655549771,US0246
2007-03,2.683419689119182,US0246
2007-04,2.471494607087843,US0246
2007-05,2.6477505112474375,US0246
2007-06,2.589495155532884,US0246
2007-07,2.2594099694811742,US0246
2007-08,1.7747336377473388,US0246
2007-09,2.6321428571428607,US0246
2007-10,3.408927655207794,US0246
2007-11,4.251928020565554,US0246
2007-12,4.004106776180683,US0246
2008-01,4.236667605417455,US0246
2008-02,3.992908740792056,US0246
2008-03,3.9423955111288267,US0246
2008-04,3.912045390753449,US0246
2008-05,4.179221930580379,US0246
2008-06,5.085049061030533,US0246
2008-07,5.7371096586782855,US0246
2008-08,5.511022044088176,US0246
2008-09,5.051725252163708,US0246
2008-10,3.709859881713151,US0246
2008-11,0.9621738916013145,US0246
2008-12,-0.07798617966435772,US0246
2009-01,-0.14147537198688775,US0246
2009-02,0.06319316534075803,US0246
2009-03,-0.5951687444172626,US0246
2009-04,-0.984965053517084,US0246
2009-05,-1.5747956207869063,US0246
2009-06,-1.7236812230379095,US0246
2009-07,-2.4405389131416433,US0246
2009-08,-1.7944465705659773,US0246
2009-09,-1.5956767193037957,US0246
2009-10,-0.4257945373909777,US0246
2009-11,1.723809477288607,US0246
2009-12,2.6763221070726484,US0246
2010-01,2.566890166813418,US0246
2010-02,2.0399970626392205,US0246
2010-03,2.2147231473975237,US0246
2010-04,2.140543173791265,US0246
2010-05,1.9259165711399184,US0246
2010-06,0.8861015382838122,US0246
2010-07,1.0974598337415875,US0246
2010-08,1.008876380168866,US0246
2010-09,0.986780412504995,US0246
2010-10,1.0214720536585231,US0246
2010-11,1.001680672268912,US0246
2010-12,1.37207735976137,US0246
2011-01,1.5419738224164092,US0246
2011-02,2.0519881783987115,US0246
2011-03,2.6784391856704115,US0246
2011-04,3.184543256275374,US0246
2011-05,3.6089229464213224,US0246
2011-06,3.6034445743183596,US0246
2011-07,3.6591880341880545,US0246
2011-08,3.8118236549306683,US0246
2011-09,3.942838367436341,US0246
2011-10,3.554221738158536,US0246
2011-11,3.3959949794614364,US0246
2011-12,2.924845286457356,US0246
2012-01,2.876522100569634,US0246
2012-02,2.833918640019939,US0246
2012-03,2.59461069206679,US0246
2012-04,2.224677137548192,US0246
2012-05,1.572575823084077,US0246
2012-06,1.5002901113475131,US0246
2012-07,1.2128685537600825,US0246
2012-08,1.523250212199767,US0246
2012-09,1.8416628107805977,US0246
2012-10,2.050705001607489,US0246
2012-11,1.641537803649995,US0246
2012-12,1.6290489913544537,US0246
2013-01,1.4802299314980338,US0246
2013-02,1.8922267380461433,US0246
2013-03,1.352485225618305,US0246
2013-04,0.9359781876387752,US0246
2013-05,1.2964547871015641,US0246
2013-06,1.7240127758420432,US0246
2013-07,1.9625225028639948,US0246
2013-08,1.4561066546153079,US0246
2013-09,1.0931124916217172,US0246
2013-10,0.8596053016494576,US0246
2013-11,1.1653524784097646,US0246
2013-12,1.4622881202134286,US0246
2014-01,1.536004488119147,US0246
2014-02,1.0364507618586094,US0246
2014-03,1.4610789161613624,US0246
2014-04,1.917313610686766,US0246
2014-05,2.0729025105500343,US0246
2014-06,2.0324151710850114,US0246
2014-07,1.9452581267917823,US0246
2014-08,1.6695100602680535,US0246
2014-09,1.6312836235321315,US0246
2014-10,1.6291470516052842,US0246
2014-11,1.2252655114589173,US0246
2014-12,0.576843103147584,US0246
2015-01,-0.3128021637710976,US0246
2015-02,-0.21759789684971942,US0246
2015-03,-0.2809509107749353,US0246
2015-04,-0.45272934257544195,US0246
2015-05,-0.27416098417661905,US0246
2015-06,-0.07037543766091892,US0246
2015-07,-0.019680562601676055,US0246
2015-08,0.00963876536177466,US0246
2015-09,-0.23993309894613235,US0246
2015-10,-0.05971302622104213,US0246
2015-11,0.29907450356725374,US0246
2015-12,0.5744239088391057,US0246
2016-01,1.2327854783413361,US0246
2016-02,0.8001922597643096,US0246
2016-03,0.6422136023671587,US0246
2016-04,0.9630031923489435,US0246
2016-05,0.837479743705738,US0246
2016-06,0.7816737529088513,US0246
2016-07,0.564287182807166,US0246
2016-08,0.7298470650597855,US0246
2016-09,1.1643676294388117,US0246
2016-10,1.4027765574202489,US0246
2016-11,1.4860686569004855,US0246
2016-12,1.8924641819877852,US0246
2017-01,2.3754961828690524,US0246
2017-02,2.6632052063189304,US0246
2017-03,2.279549100178002,US0246
2017-04,2.130237033149651,US0246
2017-05,1.8021549208671939,US0246
2017-06,1.539069179987762,US0246
2017-07,1.6489993344845688,US0246
2017-08,1.9510031182996768,US0246
2017-09,2.2954247685486484,US0246
2017-10,2.074839805383588,US0246
2017-11,2.252013749045201,US0246
2017-12,2.1397520108983326,US0246
2018-01,2.0779870524758604,US0246
2018-02,2.253941494714562,US0246
2018-03,2.394599797191632,US0246
2018-04,2.487035982374919,US0246
2018-05,2.840189602655796,US0246
2018-06,2.91136805659451,US0246
2018-07,3.048509123275478,US0246
2018-08,2.8099258165933616,US0246
2018-09,2.3300097967284827,US0246
2018-10,2.6001477067257417,US0246
2018-11,2.1905307612317237,US0246
2018-12,1.9003848343003726,US0246
2019-01,1.5181027307258566,US0246
2019-02,1.5006287668179352,US0246
2019-03,1.8761670967877286,US0246
2019-04,2.003434459072695,US0246
2019-05,1.7629611757511654,US0246
2019-06,1.6186512485670157,US0246
2019-07,1.7391159908974663,US0246
2019-08,1.589172053807797,US0246
2019-09,1.547120234409638,US0246
2019-10,1.5265091342335113,US0246
2019-11,1.8441142021714096,US0246
2019-12,2.0679449770737657,US0246
2020-01,2.2969992092229496,US0246
2020-02,2.117388692067035,US0246
2020-03,1.236530793818158,US0246
2020-04,-0.09298172315203024,US0246
2020-05,-0.33397512151052133,US0246
2020-06,0.2264431664439126,US0246
2020-07,0.6036734693877666,US0246
2020-08,1.008021696155792,US0246
2020-09,1.101542731205618,US0246
2020-10,1.0178552510410777,US0246
2020-11,1.053807818732011,US0246
2020-12,1.3211577180522793,US0246
2021-01,1.3462766844732688,US0246
2021-02,1.644180243056259,US0246
2021-03,2.7028456574632376,US0246
2021-04,4.426277228615816,US0246
2021-05,5.39719127852607,US0246
2021-06,5.881153474411405,US0246
2021-07,5.866219840229792,US0246
2021-08,5.731811859088398,US0246
2021-09,5.876012740241965,US0246
2021-10,6.70146339889317,US0246
2021-11,7.3041688526575,US0246
2021-12,7.510399200309559,US0246
2022-01,7.9683498061004165,US0246
2022-02,8.401697425518062,US0246
2022-03,9.09234968564423,US0246
2022-04,8.74116127411142,US0246
2022-05,9.04226546964444,US0246
2022-06,9.48472429784153,US0246
2022-07,8.870306356299196,US0246
2022-08,8.53414614557957,US0246
2022-09,8.40682489753124,US0246
2022-10,7.999092730503166,US0246
2022-11,7.384660516230457,US0246
2022-12,6.6858121914002755,US0246
2023-01,6.719539537529706,US0246
2023-02,6.373207926553071,US0246
2023-03,5.299376842961512,US0246
2023-04,5.27788509100362,US0246
2023-05,4.341790176548055,US0246
2023-06,3.2165007933073753,US0246
2023-07,3.5035412061221294,US0246
2023-08,4.077957955418388,US0246
2023-09,4.158284210970575,US0246
2023-10,3.595855647730062,US0246
2023-11,3.397612810131556,US0246
2023-12,3.6080010683084973,US0246
2024-01,3.2691215564126352,US0246
2024-02,3.3048409376525534,US0246
2024-03,3.586984636076762,US0246
2024-04,3.42061491503336,US0246
2024-05,3.2862131592178434,US0246
2024-06,2.9472112775907,US0246
2024-07,2.872087526399758,US0246
2024-08,2.49384663825003,US0246
2024-09,2.3731457688242807,US0246
2024-10,2.539506627517607,US0246
2024-11,2.721314251841811,US0246
2024-12,2.892524141112318,US0246
2025-01,3.0327055822835236,US0246
2025-02,2.8174064578830205,US0246
2025-03,2.3697755405072574,US0246
2025-04,2.275176665262846,US0246
2025-05,2.3445183637381017,US0246
2025-06,2.6605483325221835,US0246
2025-07,2.634536931123166,US0246
2025-08,2.8705162635061177,US0246
2025-09,2.9896924218685506,US0246
2025-11,2.72110638101426,US0246
2025-12,2.6338604350649497,US0246
2026-01,2.3137551532297795,US0246
2026-02,2.3288635667303215,US0246
2026-03,3.2762680334586625,US0246
2026-04,3.927436612411639,US0246
2026-05,4.401072927350924,US0246
2026-06,3.669709977134872,US0246
2026-07,3.5181075274358875,US0246
2026-08,3.5646050548610697,US0246
1957-01,28.4,US0247
1957-02,28.5,US0247
1957-03,28.5,US0247
1957-04,28.6,US0247
1957-05,28.7,US0247
1957-06,28.9,US0247
1957-07,29.1,US0247
1957-08,29.1,US0247
1957-09,29.1,US0247
1957-10,29.1,US0247
1957-11,29.2,US0247
1957-12,29.2,US0247
1958-01,29.4,US0247
1958-02,29.5,US0247
1958-03,29.7,US0247
1958-04,29.7,US0247
1958-05,29.7,US0247
1958-06,29.8,US0247
1958-07,29.8,US0247
1958-08,29.7,US0247
1958-09,29.7,US0247
1958-10,29.7,US0247
1958-11,29.8,US0247
1958-12,29.8,US0247
1959-01,29.8,US0247
1959-02,29.7,US0247
1959-03,29.7,US0247
1959-04,29.8,US0247
1959-05,29.8,US0247
1959-06,30.0,US0247
1959-07,30.1,US0247
1959-08,30.0,US0247
1959-09,30.1,US0247
1959-10,30.2,US0247
1959-11,30.2,US0247
1959-12,30.2,US0247
1960-01,30.1,US0247
1960-02,30.2,US0247
1960-03,30.2,US0247
1960-04,30.4,US0247
1960-05,30.4,US0247
1960-06,30.4,US0247
1960-07,30.4,US0247
1960-08,30.4,US0247
1960-09,30.4,US0247
1960-10,30.6,US0247
1960-11,30.6,US0247
1960-12,30.6,US0247
1961-01,30.6,US0247
1961-02,30.6,US0247
1961-03,30.6,US0247
1961-04,30.7,US0247
1961-05,30.7,US0247
1961-06,30.7,US0247
1961-07,30.8,US0247
1961-08,30.8,US0247
1961-09,30.8,US0247
1961-10,30.8,US0247
1961-11,30.8,US0247
1961-12,30.8,US0247
1962-01,30.8,US0247
1962-02,30.9,US0247
1962-03,31.0,US0247
1962-04,31.1,US0247
1962-05,31.1,US0247
1962-06,31.1,US0247
1962-07,31.2,US0247
1962-08,31.2,US0247
1962-09,31.3,US0247
1962-10,31.3,US0247
1962-11,31.3,US0247
1962-12,31.2,US0247
1963-01,31.3,US0247
1963-02,31.3,US0247
1963-03,31.4,US0247
1963-04,31.4,US0247
1963-05,31.4,US0247
1963-06,31.5,US0247
1963-07,31.6,US0247
1963-08,31.6,US0247
1963-09,31.6,US0247
1963-10,31.7,US0247
1963-11,31.7,US0247
1963-12,31.8,US0247
1964-01,31.8,US0247
1964-02,31.8,US0247
1964-03,31.8,US0247
1964-04,31.9,US0247
1964-05,31.9,US0247
1964-06,31.9,US0247
1964-07,32.0,US0247
1964-08,32.0,US0247
1964-09,32.0,US0247
1964-10,32.1,US0247
1964-11,32.2,US0247
1964-12,32.2,US0247
1965-01,32.2,US0247
1965-02,32.2,US0247
1965-03,32.2,US0247
1965-04,32.3,US0247
1965-05,32.4,US0247
1965-06,32.6,US0247
1965-07,32.6,US0247
1965-08,32.5,US0247
1965-09,32.6,US0247
1965-10,32.6,US0247
1965-11,32.7,US0247
1965-12,32.8,US0247
1966-01,32.8,US0247
1966-02,33.0,US0247
1966-03,33.2,US0247
1966-04,33.3,US0247
1966-05,33.3,US0247
1966-06,33.4,US0247
1966-07,33.5,US0247
1966-08,33.7,US0247
1966-09,33.8,US0247
1966-10,33.9,US0247
1966-11,33.9,US0247
1966-12,33.9,US0247
1967-01,33.9,US0247
1967-02,34.0,US0247
1967-03,34.0,US0247
1967-04,34.1,US0247
1967-05,34.2,US0247
1967-06,34.3,US0247
1967-07,34.5,US0247
1967-08,34.6,US0247
1967-09,34.7,US0247
1967-10,34.8,US0247
1967-11,34.9,US0247
1967-12,35.0,US0247
1968-01,35.1,US0247
1968-02,35.3,US0247
1968-03,35.4,US0247
1968-04,35.6,US0247
1968-05,35.7,US0247
1968-06,35.9,US0247
1968-07,36.0,US0247
1968-08,36.1,US0247
1968-09,36.3,US0247
1968-10,36.5,US0247
1968-11,36.6,US0247
1968-12,36.7,US0247
1969-01,36.8,US0247
1969-02,37.0,US0247
1969-03,37.3,US0247
1969-04,37.5,US0247
1969-05,37.7,US0247
1969-06,37.9,US0247
1969-07,38.1,US0247
1969-08,38.3,US0247
1969-09,38.5,US0247
1969-10,38.6,US0247
1969-11,38.8,US0247
1969-12,39.1,US0247
1970-01,39.2,US0247
1970-02,39.4,US0247
1970-03,39.7,US0247
1970-04,39.9,US0247
1970-05,40.1,US0247
1970-06,40.3,US0247
1970-07,40.4,US0247
1970-08,40.5,US0247
1970-09,40.7,US0247
1970-10,40.9,US0247
1970-11,41.0,US0247
1970-12,41.2,US0247
1971-01,41.2,US0247
1971-02,41.3,US0247
1971-03,41.5,US0247
1971-04,41.7,US0247
1971-05,41.9,US0247
1971-06,42.1,US0247
1971-07,42.2,US0247
1971-08,42.3,US0247
1971-09,42.3,US0247
1971-10,42.4,US0247
1971-11,42.5,US0247
1971-12,42.6,US0247
1972-01,42.7,US0247
1972-02,42.9,US0247
1972-03,43.0,US0247
1972-04,43.1,US0247
1972-05,43.2,US0247
1972-06,43.3,US0247
1972-07,43.5,US0247
1972-08,43.7,US0247
1972-09,43.7,US0247
1972-10,43.9,US0247
1972-11,44.0,US0247
1972-12,44.1,US0247
1973-01,44.2,US0247
1973-02,44.5,US0247
1973-03,45.0,US0247
1973-04,45.3,US0247
1973-05,45.5,US0247
1973-06,45.8,US0247
1973-07,45.9,US0247
1973-08,46.8,US0247
1973-09,47.0,US0247
1973-10,47.3,US0247
1973-11,47.5,US0247
1973-12,47.7,US0247
1974-01,48.0,US0247
1974-02,48.5,US0247
1974-03,49.0,US0247
1974-04,49.2,US0247
1974-05,49.7,US0247
1974-06,50.2,US0247
1974-07,50.6,US0247
1974-08,51.3,US0247
1974-09,51.9,US0247
1974-10,52.4,US0247
1974-11,52.9,US0247
1974-12,53.3,US0247
1975-01,53.5,US0247
1975-02,53.9,US0247
1975-03,54.1,US0247
1975-04,54.3,US0247
1975-05,54.5,US0247
1975-06,54.9,US0247
1975-07,55.5,US0247
1975-08,55.6,US0247
1975-09,55.9,US0247
1975-10,56.2,US0247
1975-11,56.6,US0247
1975-12,56.8,US0247
1976-01,57.0,US0247
1976-02,57.1,US0247
1976-03,57.3,US0247
1976-04,57.5,US0247
1976-05,57.9,US0247
1976-06,58.1,US0247
1976-07,58.5,US0247
1976-08,58.7,US0247
1976-09,59.0,US0247
1976-10,59.2,US0247
1976-11,59.3,US0247
1976-12,59.5,US0247
1977-01,59.8,US0247
1977-02,60.4,US0247
1977-03,60.8,US0247
1977-04,61.2,US0247
1977-05,61.6,US0247
1977-06,62.0,US0247
1977-07,62.2,US0247
1977-08,62.5,US0247
1977-09,62.7,US0247
1977-10,62.9,US0247
1977-11,63.2,US0247
1977-12,63.5,US0247
1978-01,63.9,US0247
1978-02,64.3,US0247
1978-03,64.8,US0247
1978-04,65.4,US0247
1978-05,66.0,US0247
1978-06,66.6,US0247
1978-07,67.1,US0247
1978-08,67.5,US0247
1978-09,68.0,US0247
1978-10,68.6,US0247
1978-11,69.0,US0247
1978-12,69.3,US0247
1979-01,69.8,US0247
1979-02,70.6,US0247
1979-03,71.2,US0247
1979-04,71.9,US0247
1979-05,72.5,US0247
1979-06,73.0,US0247
1979-07,73.6,US0247
1979-08,74.2,US0247
1979-09,74.8,US0247
1979-10,75.5,US0247
1979-11,76.2,US0247
1979-12,77.0,US0247
1980-01,77.8,US0247
1980-02,78.5,US0247
1980-03,79.5,US0247
1980-04,80.3,US0247
1980-05,81.1,US0247
1980-06,82.0,US0247
1980-07,82.0,US0247
1980-08,82.6,US0247
1980-09,83.5,US0247
1980-10,84.4,US0247
1980-11,85.3,US0247
1980-12,86.0,US0247
1981-01,86.5,US0247
1981-02,86.9,US0247
1981-03,87.4,US0247
1981-04,88.0,US0247
1981-05,88.8,US0247
1981-06,89.6,US0247
1981-07,90.7,US0247
1981-08,91.4,US0247
1981-09,92.5,US0247
1981-10,92.7,US0247
1981-11,93.1,US0247
1981-12,93.3,US0247
1982-01,93.7,US0247
1982-02,94.1,US0247
1982-03,94.2,US0247
1982-04,94.9,US0247
1982-05,95.8,US0247
1982-06,96.6,US0247
1982-07,97.1,US0247
1982-08,97.3,US0247
1982-09,97.5,US0247
1982-10,97.8,US0247
1982-11,97.6,US0247
1982-12,97.2,US0247
1983-01,97.7,US0247
1983-02,98.0,US0247
1983-03,98.3,US0247
1983-04,98.8,US0247
1983-05,99.0,US0247
1983-06,99.2,US0247
1983-07,99.6,US0247
1983-08,99.9,US0247
1983-09,100.6,US0247
1983-10,101.0,US0247
1983-11,101.3,US0247
1983-12,101.6,US0247
1984-01,102.2,US0247
1984-02,102.7,US0247
1984-03,103.0,US0247
1984-04,103.4,US0247
1984-05,103.7,US0247
1984-06,103.9,US0247
1984-07,104.3,US0247
1984-08,104.9,US0247
1984-09,105.4,US0247
1984-10,105.7,US0247
1984-11,105.9,US0247
1984-12,106.1,US0247
1985-01,106.4,US0247
1985-02,107.0,US0247
1985-03,107.4,US0247
1985-04,107.6,US0247
1985-05,107.9,US0247
1985-06,108.1,US0247
1985-07,108.3,US0247
1985-08,108.6,US0247
1985-09,109.1,US0247
1985-10,109.6,US0247
1985-11,110.1,US0247
1985-12,110.3,US0247
1986-01,110.8,US0247
1986-02,110.9,US0247
1986-03,111.3,US0247
1986-04,111.7,US0247
1986-05,111.9,US0247
1986-06,112.1,US0247
1986-07,112.5,US0247
1986-08,113.0,US0247
1986-09,113.6,US0247
1986-10,114.1,US0247
1986-11,114.4,US0247
1986-12,114.5,US0247
1987-01,115.0,US0247
1987-02,115.3,US0247
1987-03,115.8,US0247
1987-04,116.4,US0247
1987-05,116.7,US0247
1987-06,116.9,US0247
1987-07,117.1,US0247
1987-08,117.6,US0247
1987-09,118.3,US0247
1987-10,118.9,US0247
1987-11,119.2,US0247
1987-12,119.2,US0247
1988-01,119.7,US0247
1988-02,120.0,US0247
1988-03,120.6,US0247
1988-04,121.2,US0247
1988-05,121.5,US0247
1988-06,121.8,US0247
1988-07,122.3,US0247
1988-08,122.8,US0247
1988-09,123.8,US0247
1988-10,124.4,US0247
1988-11,124.7,US0247
1988-12,124.8,US0247
1989-01,125.5,US0247
1989-02,126.0,US0247
1989-03,126.7,US0247
1989-04,127.1,US0247
1989-05,127.6,US0247
1989-06,127.7,US0247
1989-07,128.2,US0247
1989-08,128.5,US0247
1989-09,129.1,US0247
1989-10,129.9,US0247
1989-11,130.4,US0247
1989-12,130.6,US0247
1990-01,131.5,US0247
1990-02,132.3,US0247
1990-03,133.3,US0247
1990-04,133.5,US0247
1990-05,133.7,US0247
1990-06,134.2,US0247
1990-07,134.8,US0247
1990-08,135.6,US0247
1990-09,136.3,US0247
1990-10,136.9,US0247
1990-11,137.2,US0247
1990-12,137.4,US0247
1991-01,138.6,US0247
1991-02,139.3,US0247
1991-03,139.8,US0247
1991-04,140.2,US0247
1991-05,140.3,US0247
1991-06,140.5,US0247
1991-07,140.9,US0247
1991-08,141.3,US0247
1991-09,141.9,US0247
1991-10,142.3,US0247
1991-11,142.7,US0247
1991-12,142.8,US0247
1992-01,143.3,US0247
1992-02,144.0,US0247
1992-03,144.7,US0247
1992-04,144.9,US0247
1992-05,144.9,US0247
1992-06,145.0,US0247
1992-07,145.3,US0247
1992-08,145.8,US0247
1992-09,146.2,US0247
1992-10,146.9,US0247
1992-11,147.1,US0247
1992-12,147.1,US0247
1993-01,147.9,US0247
1993-02,148.7,US0247
1993-03,149.1,US0247
1993-04,149.5,US0247
1993-05,149.6,US0247
1993-06,149.6,US0247
1993-07,149.7,US0247
1993-08,150.3,US0247
1993-09,150.6,US0247
1993-10,151.2,US0247
1993-11,151.5,US0247
1993-12,151.7,US0247
1994-01,152.2,US0247
1994-02,152.6,US0247
1994-03,153.3,US0247
1994-04,153.4,US0247
1994-05,153.5,US0247
1994-06,153.7,US0247
1994-07,154.0,US0247
1994-08,154.6,US0247
1994-09,155.0,US0247
1994-10,155.5,US0247
1994-11,155.7,US0247
1994-12,155.7,US0247
1995-01,156.5,US0247
1995-02,157.2,US0247
1995-03,157.8,US0247
1995-04,158.3,US0247
1995-05,158.3,US0247
1995-06,158.3,US0247
1995-07,158.5,US0247
1995-08,159.0,US0247
1995-09,159.5,US0247
1995-10,160.2,US0247
1995-11,160.3,US0247
1995-12,160.2,US0247
1996-01,161.0,US0247
1996-02,161.6,US0247
1996-03,162.3,US0247
1996-04,162.5,US0247
1996-05,162.5,US0247
1996-06,162.7,US0247
1996-07,163.1,US0247
1996-08,163.4,US0247
1996-09,164.0,US0247
1996-10,164.7,US0247
1996-11,164.9,US0247
1996-12,164.8,US0247
1997-01,165.3,US0247
1997-02,165.9,US0247
1997-03,166.5,US0247
1997-04,166.8,US0247
1997-05,166.8,US0247
1997-06,166.7,US0247
1997-07,167.0,US0247
1997-08,167.3,US0247
1997-09,167.6,US0247
1997-10,168.3,US0247
1997-11,168.3,US0247
1997-12,168.3,US0247
1998-01,169.0,US0247
1998-02,169.6,US0247
1998-03,170.1,US0247
1998-04,170.4,US0247
1998-05,170.5,US0247
1998-06,170.5,US0247
1998-07,170.8,US0247
1998-08,171.2,US0247
1998-09,171.6,US0247
1998-10,172.2,US0247
1998-11,172.3,US0247
1998-12,172.3,US0247
1999-01,172.9,US0247
1999-02,173.2,US0247
1999-03,173.7,US0247
1999-04,174.2,US0247
1999-05,174.1,US0247
1999-06,174.0,US0247
1999-07,174.3,US0247
1999-08,174.5,US0247
1999-09,175.1,US0247
1999-10,175.7,US0247
1999-11,175.8,US0247
1999-12,175.7,US0247
2000-01,176.3,US0247
2000-02,176.9,US0247
2000-03,177.8,US0247
