,Motor vehicles and parts,Furnishings and durable household equipment,Recreational goods and vehicles,Other durable goods,Food and beverages purchased for off-premises consumption,Clothing and footwear,Gasoline and other energy goods,Other nondurable goods,Housing excluding gas and electric utilities,Gas and electric utilities,Health care,Transportation services,Recreation services,Food services and accommodations,Financial services and insurance,Other services,Final consumption expenditures of nonprofit institutions serving households (NPISHs)
1974-12,6.151104542946517,10.86443749318815,2.9738828588052213,15.06622384693066,17.133157283196464,0.19289378104319077,0.12620949115655922,15.358002177916742,6.726390798160864,20.53182471501842,12.808921875782264,15.264262414680507,13.139609999917855,11.590281619115906,7.507499331613676,6.9455684531801065,5.521765615077556
1975-01,-8.561274360091808,8.456462500266593,10.073295545255467,0.9120596212609078,5.799606429509185,-0.3403853201489948,3.9806524707607593,11.605560010533988,14.74852485057645,45.948752544774685,9.136427477263286,13.117864370093013,8.886615533400754,8.635402127698665,6.400151409210575,2.479026900250081,-0.2818818467569817
1975-02,12.680485039484179,10.076162462832805,5.161882139494001,5.5569859584729375,-2.211090478489963,3.2042052357809103,-0.8140855364729305,13.111881270730263,6.867826438491043,14.316579432301179,10.331766569360145,6.581856025930688,7.624222283824378,10.98924870046234,5.504615890722575,7.208655272534825,38.424549305035384
1975-03,23.5936985401771,5.779418863343944,5.530336035523997,5.1365522478289405,-6.473579510327965,1.8642156807968657,5.018015441794876,5.81394281393719,3.4375385476424603,1.2258583217752195,7.033015343551585,8.201014348130919,2.666985891050766,4.932291062958649,6.337038574310494,7.6089065564604486,13.50572218407935
1975-04,4.244627889362995,9.878215618025198,24.9967668883486,3.9433971517012,-5.788266245030671,0.8299835545202416,1.895578934536335,7.4521896068484805,6.701748910805461,15.382183436484942,9.870591330671207,9.476891355139472,3.689184874579743,6.12602547408525,9.151014927917611,1.9031005549146274,-26.61223521394015
1975-05,-3.5076516531264312,4.925916737146152,-1.4639959534689662,7.628438798905135,0.9736232307937742,1.052641484950012,14.590993115852967,1.4799132509863755,6.675981648768126,2.322454924228823,6.734463819168757,8.52055774551037,3.0294723385095867,4.950536272488715,6.987101749894187,9.005014647379905,37.45274340391305
1975-06,6.363020112540707,1.5212427893524394,-0.07345533051976716,3.5220264421601977,10.745735570783065,-1.0562765663175044,27.742201348435238,4.1606440699883285,6.540861072453463,10.213701029818733,13.908726827797357,11.665746164441494,4.863970997704836,2.993899864839178,6.16024471942036,10.721289456692595,7.543611119564564
1975-07,6.298624163629674,4.961317142217325,4.61090565849791,7.29405860067347,18.723189350290028,7.348406885866465,46.383560561270976,2.9659543672862387,6.7211041696472185,5.520090704480074,9.828168189635122,6.665011869762361,3.8154661729451034,5.737596808933998,0.8552033029709749,19.999095507943675,28.50472397906172
1975-08,8.464244153204703,2.8203440786986667,3.8140046204987677,4.713197158124349,7.799700418187139,4.9186695588252505,12.588238896031378,2.3512528108855735,3.604283540369657,10.392564627061907,8.347041496072638,3.9093848099932105,4.180131460986525,8.77307896009909,1.773536445641799,0.6296637883111078,-6.514213896509968
1975-09,9.402122366208587,7.131463666021864,1.3585357708857604,2.3476745751222605,-0.9367308468234969,-3.859950512591326,12.069976426623331,5.649782676068371,6.470431896082762,21.08017787153713,14.057005467898076,13.834555133233795,8.378289484184576,8.133400472706963,4.510752651344507,7.368717141607761,8.477091052865248
1975-10,7.389581553722713,5.835626708328245,3.656227897104025,5.118957219580378,10.992122505836432,3.0164010949165654,11.886078328586013,4.343980187561147,10.481633934172807,9.56036849030204,10.264145266996039,5.185940460598504,3.4458423514876824,8.45971491220201,9.66268016157088,1.1974483951906034,-15.768128790691494
1975-11,4.172013998939383,8.284511563170227,4.8658792080296775,4.893918842720391,6.732821572350511,3.339854690565214,0.6291835788262867,4.987450612455913,6.851793803634587,21.6713996500691,13.978020182557827,9.394783230714143,8.1856726227312,8.590124127588151,15.772321634767472,10.068012355547085,14.14581471864318
1975-12,16.71498611530633,1.894711763132717,15.108176560504937,5.177862342328976,4.701245587571412,1.9863375092354252,-1.3595598566417122,6.672011605039185,6.782028245600746,13.672787168737411,11.82637455729414,9.638814936045348,4.627483682306499,6.290293913433365,1.6731350121584665,3.889496981503404,35.150607760511555
1976-01,3.726685122171003,5.167989633970027,8.359514857010186,7.810863234695975,-0.806176365321587,5.460084104925977,-0.625961212272963,6.6825886544115365,6.865770299819718,-1.1750386725806528,7.7691702948168295,8.882028830004817,8.316689181638726,4.494311627500247,2.7988507139061314,7.053294916523956,9.13581549646334
1976-02,8.364174236829914,6.507708790228484,-8.260625888553285,-0.4541598723948437,-13.13265168180957,3.235494092088209,-8.815375744586639,7.879162340372048,6.93353123603988,13.335367961852818,7.813195442850596,2.765083828010817,1.216201418817353,8.514243889470663,0.442049293648461,2.421907351307695,0.5788106557067518
1976-03,5.159937648385027,3.4548654248374833,-14.249311091698402,6.335097618454322,-6.8737888781183365,1.1479166192616352,-9.512607161086105,5.808242664112484,6.560998510139671,8.081117050436681,9.645357625522388,7.665403499539836,3.21818781805967,4.745345546209179,-2.936431928563199,6.055070314223876,-7.320236820598169
1976-04,7.619325212401207,2.0570263453181026,18.065364201436516,3.045516343350063,-3.2472392235463943,2.7933599014963173,-11.630233704481386,4.857373356335715,3.46716252534478,5.6444123438423865,7.4237489652551725,5.801773323516546,4.823316722723092,6.528621029980353,-6.485456089208763,7.1390974968065235,1.284980633455346
1976-05,5.998898485627735,1.6050871511704923,14.152926861221072,3.650511744470153,4.702755184519569,6.771467019338462,8.902726908824278,4.472214482407955,6.354935796397165,9.175458287077888,8.392531220705468,7.78224970336896,4.075364816084881,8.069085358807904,-2.526527514906629,6.105329516649438,1.8982666379094848
1976-06,5.109049490497153,4.7906895437959784,-6.927964024353828,1.9133222886043688,3.545395433873577,3.700997911189541,15.429820978760844,3.4150042129318603,6.745794870554289,10.623830724362172,10.749345290518853,7.230135148727346,5.675672432856627,4.2589795579838,4.66334988573589,5.4406244618101285,-6.260630717711557
1976-07,4.916901539874297,4.72734070322316,13.207275679034481,6.45659530483671,4.548320633323399,7.016160316885034,3.268834060867354,3.7200998652007877,6.229729965780528,4.127765327724853,6.273439099813483,4.919126635691562,5.701155974011973,8.228143080694682,14.34626994651711,10.441458037731067,-7.613661509838121
1976-08,13.549091096780064,-2.632265950911139,-15.85933111227269,11.334804078223758,6.165107057877761,6.372503060047263,3.9710677286343143,3.5291840097904537,9.817272835753531,6.548945031018016,9.768423704078888,8.202882052856575,4.434032812129063,7.2149561937984386,13.929468904277375,7.199194730291714,16.589789813312805
1976-09,13.518272873416137,3.502629415252634,12.2107975692606,11.100255868541243,4.185819269855795,4.308459548329546,9.417318715759016,5.638718466262094,6.752239707570684,9.605463207250153,8.33174911722696,8.346041097872625,5.96416748844999,6.404603970898148,8.568043521552804,5.3385900592114455,7.512537022509602
1976-10,19.489424908290466,3.0715763278473363,9.116435147568946,4.605825991765222,4.733959428368917,1.388899676276889,14.953330796487286,6.248387573034719,9.387183448060954,14.534152405486145,6.061188634029713,5.36178054227594,7.0762153566126695,4.744005787640959,1.8480254304532817,-0.32054108575279017,1.6484387147176705
1976-11,0.9175751532198406,3.4110184232391205,3.3248170611378525,1.3450374904307782,0.7333869079360733,4.49286811269225,13.629229583690838,8.504013794927467,6.240807954654759,17.713668634151645,12.025655801126511,3.2474785658918925,2.512031016559235,4.667890769168115,3.6658938293795185,4.980186009876686,9.671129806021428
1976-12,7.805173673178767,5.58991635184527,-6.263492583951269,4.703011912404764,3.7142091459790194,5.546130421422446,5.985588633176708,4.608738616389507,11.379895716024357,32.15234094646071,4.172743292201919,6.960641654048461,4.76634981033246,6.436719709358352,8.121142352914102,4.903901996503368,30.693407366917324
1977-01,2.199489564628143,10.001588120172823,19.30803125218268,16.496181835590583,3.149300756789475,7.203699593703994,11.256955748864161,6.687955577686644,9.718062033331432,10.09312011772867,9.180148656119357,6.679724657157071,3.7918043772218635,7.039628067624681,-4.744547722038139,7.633988239827771,22.840535314743036
1977-02,2.9902073665867057,0.08307564024732095,-4.671342216888963,-7.538738368272946,21.795508600162194,14.8517019858607,16.200243925236755,7.865834130984939,13.10436457387456,3.812167206029282,8.323198392662734,8.717919991279889,7.690281582099301,6.595100664287079,9.779399010716382,8.151321519309995,-0.6676792062563552
1977-03,5.097388692487348,1.252709671165264,-2.488410643956973,-1.1111731848081563,7.867016382005709,-11.089798595309897,10.828688579821266,6.607829315954583,7.968654337132741,17.737242549357866,12.405339394071802,13.48652311139178,3.6074678138728,8.98721890512737,6.900848492674094,6.530509166246223,-4.052986602176977
1977-04,-1.3539918570385723,4.832099481568619,1.314219034838171,2.8191596768235128,16.10223187437363,-1.1296201841496156,2.1652001837737522,4.16504764160146,8.94746718203061,3.686180552214413,10.344022923656615,4.614763472641448,4.8382869817873875,13.167794903190222,18.581623037427164,2.9594890997829415,-2.7283096122000083
1977-05,1.3204691336289542,2.5353331559550885,10.488024642197535,7.070579825236156,6.967504778071376,8.59607268550513,7.925244213492166,4.366585222939268,7.135584633712622,-0.7309381398339254,7.689730341383294,6.779865211855518,3.336590820442331,10.383196390514149,13.29632622383734,1.9946856235617316,-2.579108115688755
1977-06,2.4697883318748115,4.644776184347887,3.6212558834121333,2.8428167782339697,8.459318021480211,7.58905985346825,-4.4776290093923805,9.098506149350992,8.33877953967448,5.091216339111826,7.893228545557407,7.583836050617654,4.706276248372054,8.409806009452424,14.252177917556486,5.31864305017038,15.56366372642557
1977-07,7.562000176407979,4.05749307937735,3.7351170853538562,7.493794085618899,1.6158796704884626,12.529187152411868,-4.03288326207435,3.806884122639742,6.949948232206182,13.566948921150912,6.427876046017222,5.868974273371563,3.216951362210674,5.682169150824046,20.39257219069306,7.318666470180402,22.62023056048996
1977-08,2.0852032933095677,8.707480300102887,1.3461843772305748,4.278745375535942,3.664400387712319,2.813031275022415,1.1304131440559084,4.817447877542236,8.692537181950932,14.71758416739597,5.901424929625887,6.115258158958969,5.614195417703871,8.032009348809233,15.391293331625455,0.5669235720756616,11.583600119529258
1977-09,3.2289003157620177,0.9800174298586928,0.34682750619716707,1.3049654161384705,0.9844504632042783,-7.978385118698316,7.181344271625845,8.391358861928055,11.723679461481273,2.9811899512981244,8.4253131868693,7.461066033216213,5.736301000943933,5.618187580373779,10.217608557935677,0.4634091030547127,3.019819207432972
1977-10,16.226898200635766,2.630799156205832,-0.11152083016436887,-0.15628049192826232,1.9023245887397566,4.500199874098865,12.766210335305207,6.1279402156245055,4.399028404633176,6.672749219070329,5.026139663017681,5.188727611399924,4.875557424487331,7.22590004723056,13.01328529703316,3.2841690326433026,9.019371165015965
