,lower,median,upper
1968-01,4.623341809368878,4.944423633102307,5.276233255642688
1968-02,4.676921737149277,5.007253673872178,5.33437269067688
1968-03,4.616648168153628,4.9373790921266325,5.273468976678714
1968-04,4.415968696427207,4.722234753017668,5.030304199430201
1968-05,4.356893934071406,4.632086634694115,4.917974874404363
1968-06,4.433436767382425,4.705102838173385,4.9795840061166246
1968-07,4.315833583945508,4.588393250387669,4.853998797289565
1968-08,4.414494206039052,4.689610050308209,4.958746789361289
1968-09,4.3568856931317645,4.622857116562663,4.887711200026685
1968-10,4.462196803696671,4.729536610419454,4.998091200121265
1968-11,4.418140531421997,4.693572682256357,4.964138371761086
1968-12,4.410075611688998,4.691597881042692,4.973750552743978
1969-01,4.526333960896242,4.810204182377205,5.101589641927638
1969-02,4.4450975087224265,4.724202706594623,5.00112454810279
1969-03,4.892401789119256,5.177030376505225,5.463566862797896
1969-04,4.95231573541737,5.236327940833853,5.533460505028602
1969-05,4.794020289637734,5.07948263792958,5.345501250760554
1969-06,4.576375757001851,4.863930808940299,5.1517056398439305
1969-07,4.694711770731124,4.977825266083498,5.2635380562936955
1969-08,4.397101571556397,4.6756266796914865,4.960916265183843
1969-09,4.569631555310151,4.8458986790241125,5.139249094554037
1969-10,4.477658123492756,4.762130125606676,5.05655219502947
1969-11,4.4678300432401485,4.74762049180651,5.017439095290979
1969-12,4.375374776565941,4.6534092294062415,4.940454634789309
1970-01,4.1376952344435,4.4433943404069955,4.740002646796668
1970-02,4.3120824364019965,4.616477769616534,4.914125066805566
1970-03,4.1330436510276565,4.432857137052766,4.741888106037472
1970-04,4.238358709458035,4.547307810396636,4.845847327838462
1970-05,3.9867738143097604,4.2872633241338285,4.5713752185515615
1970-06,4.132613828569649,4.413791055124326,4.6980178450378265
1970-07,4.209647730832527,4.5003858232309755,4.800916831084759
1970-08,4.142053585087547,4.4539282014950645,4.72496164551889
1970-09,4.575746061248145,4.881021432481518,5.173607463915612
1970-10,4.865621424841252,5.185542133086315,5.501795979451838
1970-11,4.982316111933097,5.286195101732432,5.61301496563396
1970-12,4.7771719599125735,5.087502911152711,5.3858521958855405
1971-01,4.554492604577226,4.8537888353263785,5.147952231249766
1971-02,4.404156153270535,4.700143041101218,4.991530368610648
1971-03,4.364977311030323,4.637565784057745,4.938091933756956
1971-04,4.585470802663697,4.889292606170526,5.1975828287150865
1971-05,4.49390657102291,4.798197236486124,5.094114077633195
1971-06,4.456922795144832,4.780194754866611,5.109235051888772
1971-07,4.215016830577721,4.5402081870880675,4.872535191538715
1971-08,3.92086861206995,4.258528640770992,4.593385318618817
1971-09,3.2190193295143557,3.542043535486786,3.8435120349838794
1971-10,2.6508087489563423,2.9773314519734733,3.2995397980581673
1971-11,2.7629913632512384,3.0864897667422255,3.415479462735827
1971-12,3.1932264634447356,3.5136956877912078,3.8224590245078964
1972-01,3.4604072915239823,3.778356827927367,4.11495604657703
1972-02,3.018682894901529,3.328142680714942,3.640197252398969
1972-03,2.5992203438920916,2.924516685716336,3.2469476242849
1972-04,2.6382714421756974,2.965132002159208,3.2836480217497352
1972-05,2.646574774857691,2.9620269066992257,3.2793458608587214
1972-06,2.762231436766678,3.0715705111833307,3.3974977075069903
1972-07,3.063101517474767,3.3985267060879276,3.714111819186522
1972-08,2.986579084622698,3.327900180494154,3.6616785694352854
1972-09,3.1631119055789005,3.5035561765713146,3.840626019102279
1972-10,3.010503210534276,3.3444193197583023,3.689613446627056
1972-11,3.1354502599605345,3.476145701547841,3.777953437710406
1972-12,3.2341106759805784,3.562738070977905,3.898130782026845
1973-01,3.204045183583405,3.5600010754988127,3.9374660391253657
1973-02,3.923814923357228,4.269309642490451,4.624605833046715
1973-03,4.544558810678413,4.909844242841354,5.251254245386628
1973-04,4.9990719189531445,5.346107356811578,5.697361673441893
1973-05,4.60262839330101,4.98469640757742,5.354355427899635
1973-06,4.682533327927506,5.054491595708531,5.410731579454577
1973-07,4.3488967616202014,4.7408419963364485,5.09991179524566
1973-08,4.453044646771318,4.844124665243138,5.244086762061319
1973-09,4.628597723613619,5.008809666265627,5.410473404635851
1973-10,4.807007080505583,5.184940517197503,5.562129568567474
1973-11,5.4702846212136365,5.840050403560638,6.224486093888524
1973-12,5.792039151535806,6.158223224615753,6.581626695666369
1974-01,6.707586682152718,7.090548039224146,7.46466413131786
1974-02,7.401783566004923,7.78508227168275,8.192290887527058
1974-03,8.404140717759146,8.806160411339846,9.216239956253666
1974-04,9.252700582888567,9.648739892198677,10.053273124640004
1974-05,10.20274995844791,10.639890153573406,11.071560317109375
1974-06,10.580830796115318,11.02264373619465,11.453308782282324
1974-07,10.669326994666791,11.1785684354378,11.706574096171813
1974-08,10.703465284133415,11.136564252626739,11.571717301503934
1974-09,10.415515604475381,10.840104712669048,11.27051222223693
1974-10,9.913541561568033,10.333335927262517,10.752574233166209
1974-11,9.436386813544411,9.808827349633951,10.212300592727377
1974-12,8.937713799715167,9.339311634418554,9.747228427661637
1975-01,7.834011213102006,8.245549837801814,8.664371332355307
1975-02,7.387711796320062,7.794904871010741,8.200349009569571
1975-03,6.04541479075518,6.434569181076805,6.825312462575141
1975-04,5.786199626063702,6.168334844858837,6.536897174474923
1975-05,5.068490756336087,5.4734177141745946,5.874318070063736
1975-06,5.244448896153435,5.636711090642519,6.023333648958978
1975-07,5.234739619531934,5.612075765996516,5.990754849123591
1975-08,5.205458082518799,5.59680263904597,5.961588669315371
1975-09,5.966880573048899,6.3561755219728004,6.742484884157148
1975-10,6.056262930302431,6.445253067824598,6.821772559427956
1975-11,6.5257879639198535,6.908558123936864,7.3211139489882395
1975-12,6.3160686041906065,6.716091104983549,7.130652934067364
1976-01,6.007292975334488,6.385082875741316,6.773548562384652
1976-02,5.686508024917092,6.090063042961367,6.499617233747173
1976-03,5.388613555914425,5.778254423937612,6.177272170159231
1976-04,5.252906708735874,5.659620277739179,6.041725233824856
1976-05,5.350101839676034,5.74702252990728,6.113687115287623
1976-06,5.3642052979726635,5.756242439226776,6.134511407775808
1976-07,5.593370880357156,5.989676238204089,6.376434737179139
1976-08,5.718784037970963,6.108265186236049,6.505558434842927
1976-09,5.941499139706197,6.321038382972666,6.712092856642627
1976-10,5.944707579589066,6.312667140454007,6.720737872784394
1976-11,6.151003721320324,6.523980172222524,6.918200679231743
1976-12,6.217387687949774,6.630121131772057,7.0243023232472375
1977-01,6.543523116148764,6.950029467704719,7.367440941714586
1977-02,6.425624999966988,6.81934192002852,7.271767678802129
1977-03,6.29851831661316,6.710935596204519,7.119965379337345
1977-04,6.1063172564121215,6.495602294292048,6.901655368414637
1977-05,6.035443821734189,6.434760590245754,6.833186957657719
