,Food and non-alcoholic beverages,Alcoholic beverages and tobacco,Clothing and footwear,"Housing, water, electricity and other fuels","Furnishings, household equipment and routine household maintenance",Health,Transport,Communication,Recreation and culture,Education,Restaurants and hotels,Miscellaneous goods and services
2015-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2015-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-09,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-10,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2016-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-04,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-05,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-06,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-07,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-08,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-09,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-10,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-11,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2017-12,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-01,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-02,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
2018-03,0.0,0.018414918414918418,0.05780885780885781,0.20000000000000004,0.053146853146853155,0.09790209790209792,0.12890442890442882,0.05431235431235432,0.07331002331002331,0.08613053613053613,0.16864801864801868,0.061421911421911425
